Filename,Sentiment,Subjectivity,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths,Subjectivity_BoxCox,Case/Population,Death/Population
Merced_Latorraca_20210910_81379_FULL,NEGATIVE,9.23871994018555E-06,0.066,0.793,0.141,0.9996,Merced_Latorraca,Merced,287420.0,[''],2021-09-03,2021-09-10,2021-09-10,1036.0,18.0,-21.191865898125300,0.0036044812469556700,6.26261220513534E-05
Merced_Latorraca_20210910_81379_FULL,NEGATIVE,9.23871994018555E-06,0.066,0.793,0.141,0.9996,Merced_Latorraca,Merced,287420.0,[''],2021-09-03,2021-09-10,2021-09-10,1036.0,18.0,-21.191865898125300,0.0036044812469556700,6.26261220513534E-05
Merced_Latorraca_20210910_38691_FULL,NEGATIVE,0.00148805975914,0.05,0.763,0.187,0.9998,Merced_Latorraca,Merced,287420.0,[''],2021-09-03,2021-09-10,2021-09-10,1036.0,18.0,-9.024044565432860,0.0036044812469556700,6.26261220513534E-05
Merced_Latorraca_20210910_38691_FULL,NEGATIVE,0.00148805975914,0.05,0.763,0.187,0.9998,Merced_Latorraca,Merced,287420.0,[''],2021-09-03,2021-09-10,2021-09-10,1036.0,18.0,-9.024044565432860,0.0036044812469556700,6.26261220513534E-05
Merced_Latorraca_20210910_38691_FULL,NEGATIVE,0.00148805975914,0.05,0.763,0.187,0.9998,Merced_Latorraca,Merced,287420.0,[''],2021-09-03,2021-09-10,2021-09-10,1036.0,18.0,-9.024044565432860,0.0036044812469556700,6.26261220513534E-05
Fresno_Main_20210910_29668_FULL,NEGATIVE,0.0020805597305297,0.042,0.794,0.164,0.9999,Fresno_Main,Fresno,1032227.0,[''],2021-09-03,2021-09-10,2021-09-10,3430.0,50.0,-8.410247627887780,0.0033229124988980100,4.84389577098836E-05
Fresno_Main_20210910_56264_FULL,NEGATIVE,0.0007482171058654,0.075,0.815,0.11,0.9979,Fresno_Main,Fresno,1032227.0,[''],2021-09-03,2021-09-10,2021-09-10,3430.0,50.0,-10.346267426805600,0.0033229124988980100,4.84389577098836E-05
SanJoaquin_Main_20210910_54143_FULL,NEGATIVE,0.0032638907432556,0.028,0.875,0.097,0.9995,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-09-03,2021-09-10,2021-09-10,1952.0,47.0,-7.615920786105630,0.002494425240720980,6.00604438083433E-05
Chowchilla_20210913_92441_FULL,NEGATIVE,0.0004566311836242,0.074,0.8,0.126,0.999,Chowchilla,Madera,160089.0,[''],2021-09-06,2021-09-13,2021-09-13,550.0,5.0,-11.35089996218970,0.003435588953644540,3.1232626851314E-05
Amador_Main_20210914_87709_FULL,NEGATIVE,4.78029251098078E-05,0.06,0.81,0.13,0.9946,Amador_Main,Amador,38531.0,[''],2021-09-07,2021-09-14,2021-09-14,140.0,2.0,-16.595382384287300,0.00363343801095222,5.19062572993174E-05
SanJoaquin_Main_20210914_84921_Full,POSITIVE,0.994301974773407,0.072,0.792,0.137,0.9999,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-09-07,2021-09-14,2021-09-14,2171.0,43.0,-0.0057158785213656,0.0027742813512322000,5.49489166757183E-05
Merced_Main_20210914_19036_FULL,NEGATIVE,0.001417487859726,0.104,0.78,0.116,0.968,Merced_Main,Merced,287420.0,[''],2021-09-07,2021-09-14,2021-09-14,1127.0,16.0,-9.114663128716710,0.003921091086215290,5.56676640456475E-05
Merced_Main_20210914_19036_FULL,NEGATIVE,0.001417487859726,0.104,0.78,0.116,0.968,Merced_Main,Merced,287420.0,[''],2021-09-07,2021-09-14,2021-09-14,1127.0,16.0,-9.114663128716710,0.003921091086215290,5.56676640456475E-05
Merced_Main_20210914_19036_FULL,NEGATIVE,0.001417487859726,0.104,0.78,0.116,0.968,Merced_Main,Merced,287420.0,[''],2021-09-07,2021-09-14,2021-09-14,1127.0,16.0,-9.114663128716710,0.003921091086215290,5.56676640456475E-05
Avenal_20210916_71906_P1_FULL,NEGATIVE,5.42402267461606E-06,0.056,0.802,0.143,0.9995,Avenal,Kings,156444.0,[''],2021-09-09,2021-09-16,2021-09-16,731.0,10.0,-22.842529702022000,0.004672598501700290,6.39206361381709E-05
Avenal_20210916_71906_P2_FULL,NEGATIVE,3.17692756652832E-05,0.055,0.827,0.118,0.9992,Avenal,Kings,156444.0,[''],2021-09-09,2021-09-16,2021-09-16,731.0,10.0,-17.671581985487200,0.004672598501700290,6.39206361381709E-05
Avenal_20210916_71906_P3_FULL,NEGATIVE,0.0248215198516846,0.082,0.75,0.169,0.9997,Avenal,Kings,156444.0,[''],2021-09-09,2021-09-16,2021-09-16,731.0,10.0,-4.431380643117830,0.004672598501700290,6.39206361381709E-05
Fresno_Main_20210916_46088_FULL,NEGATIVE,0.0006137192249298,0.09,0.724,0.187,0.9997,Fresno_Main,Fresno,1032227.0,"['Prison Conditions', ' Stress']",2021-09-09,2021-09-16,2021-09-16,3323.0,51.0,-10.743724186167300,0.0032192531293988600,4.94077368640813E-05
Fresno_Main_20210916_40145_FULL,NEGATIVE,0.0001210868358612,0.074,0.79,0.136,0.9995,Fresno_Main,Fresno,1032227.0,[''],2021-09-09,2021-09-16,2021-09-16,3323.0,51.0,-14.298062005021900,0.0032192531293988600,4.94077368640813E-05
Fresno_Mendota_20210916_FULL,NEGATIVE,2.61068344116211E-05,0.081,0.866,0.053,-0.9557,Fresno_Mendota,Fresno,1032227.0,[''],2021-09-09,2021-09-16,2021-09-16,3323.0,51.0,-18.20374135442230,0.0032192531293988600,4.94077368640813E-05
Fresno_Main_20210916_72217_FULL,NEGATIVE,2.52723693848211E-05,0.098,0.732,0.169,0.9996,Fresno_Main,Fresno,1032227.0,[''],2021-09-09,2021-09-16,2021-09-16,3323.0,51.0,-18.29277157632290,0.0032192531293988600,4.94077368640813E-05
Merced_Main_20210916_65115_FULL,NEGATIVE,0.0005010664463043,0.034,0.812,0.154,0.9997,Merced_Main,Merced,287420.0,[''],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-11.158347772504600,0.0034931459188643800,6.26261220513534E-05
Merced_Main_20210916_65115_FULL,NEGATIVE,0.0005010664463043,0.034,0.812,0.154,0.9997,Merced_Main,Merced,287420.0,[''],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-11.158347772504600,0.0034931459188643800,6.26261220513534E-05
Merced_Main_20210916_65115_FULL,NEGATIVE,0.0005010664463043,0.034,0.812,0.154,0.9997,Merced_Main,Merced,287420.0,[''],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-11.158347772504600,0.0034931459188643800,6.26261220513534E-05
Merced_USPAtwater_20210916_FULL_Infection,NEGATIVE,5.34653663635254E-05,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Merced,287420.0,['Infection'],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-16.307765464312900,0.0034931459188643800,6.26261220513534E-05
Merced_USPAtwater_20210916_FULL_Infection,NEGATIVE,5.34653663635254E-05,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Merced,287420.0,['Infection'],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-16.307765464312900,0.0034931459188643800,6.26261220513534E-05
Merced_USPAtwater_20210916_FULL_Infection,NEGATIVE,5.34653663635254E-05,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Merced,287420.0,['Infection'],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-16.307765464312900,0.0034931459188643800,6.26261220513534E-05
Merced_Main_20210916_16065_FULL,NEGATIVE,1.9073486328125E-06,0.053,0.731,0.215,0.9996,Merced_Main,Merced,287420.0,[''],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-26.33605997107710,0.0034931459188643800,6.26261220513534E-05
Merced_Main_20210916_16065_FULL,NEGATIVE,1.9073486328125E-06,0.053,0.731,0.215,0.9996,Merced_Main,Merced,287420.0,[''],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-26.33605997107710,0.0034931459188643800,6.26261220513534E-05
Merced_Main_20210916_16065_FULL,NEGATIVE,1.9073486328125E-06,0.053,0.731,0.215,0.9996,Merced_Main,Merced,287420.0,[''],2021-09-09,2021-09-16,2021-09-16,1004.0,18.0,-26.33605997107710,0.0034931459188643800,6.26261220513534E-05
Merced_USPAtwater_20210917_FULL,POSITIVE,0.755304545164108,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-0.2844240526059700,0.0033122260107160300,5.21884350427945E-05
Merced_USPAtwater_20210917_FULL,POSITIVE,0.755304545164108,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-0.2844240526059700,0.0033122260107160300,5.21884350427945E-05
Merced_USPAtwater_20210917_FULL,POSITIVE,0.755304545164108,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-0.2844240526059700,0.0033122260107160300,5.21884350427945E-05
Merced_Latorraca_20210917_17611_FULL,NEGATIVE,0.000391662120819,0.062,0.803,0.135,0.9994,Merced_Latorraca,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-11.67289848152780,0.0033122260107160300,5.21884350427945E-05
Merced_Latorraca_20210917_17611_FULL,NEGATIVE,0.000391662120819,0.062,0.803,0.135,0.9994,Merced_Latorraca,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-11.67289848152780,0.0033122260107160300,5.21884350427945E-05
Merced_Latorraca_20210917_17611_FULL,NEGATIVE,0.000391662120819,0.062,0.803,0.135,0.9994,Merced_Latorraca,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-11.67289848152780,0.0033122260107160300,5.21884350427945E-05
LosAngeles_Metropolitan_20210917_FULL,NEGATIVE,3.07559967041016E-05,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-09-10,2021-09-17,2021-09-17,12703.0,177.0,-17.758769956524200,0.0012384040371406200,1.72555706977792E-05
LosAngeles_Metropolitan_20210917_FULL,NEGATIVE,3.07559967041016E-05,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-09-10,2021-09-17,2021-09-17,12703.0,177.0,-17.758769956524200,0.0012384040371406200,1.72555706977792E-05
Merced_Latorraca _20210917_24079_FULL,NEGATIVE,4.15444374083918E-05,0.032,0.812,0.155,0.9991,Merced_Latorraca ,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-16.96026808130150,0.0033122260107160300,5.21884350427945E-05
Merced_Latorraca _20210917_24079_FULL,NEGATIVE,4.15444374083918E-05,0.032,0.812,0.155,0.9991,Merced_Latorraca ,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-16.96026808130150,0.0033122260107160300,5.21884350427945E-05
Merced_Latorraca _20210917_24079_FULL,NEGATIVE,4.15444374083918E-05,0.032,0.812,0.155,0.9991,Merced_Latorraca ,Merced,287420.0,[''],2021-09-10,2021-09-17,2021-09-17,952.0,15.0,-16.96026808130150,0.0033122260107160300,5.21884350427945E-05
PelicanBay_20210920_34490_FULL,NEGATIVE,4.54187393187922E-05,0.054,0.782,0.164,0.9995,PelicanBay,Fresno,1032227.0,[''],2021-09-13,2021-09-20,2021-09-20,2968.0,45.0,-16.72785488824080,0.0028753365296586900,4.35950619388952E-05
Merced_Main_20210920_55348_P1_P2_FULL,NEGATIVE,5.90085983281918E-06,0.035,0.738,0.227,1.0,Merced_Main,Merced,287420.0,[''],2021-09-13,2021-09-20,2021-09-20,930.0,16.0,-22.57575243095920,0.00323568297265326,5.56676640456475E-05
Merced_Main_20210920_55348_P1_P2_FULL,NEGATIVE,5.90085983281918E-06,0.035,0.738,0.227,1.0,Merced_Main,Merced,287420.0,[''],2021-09-13,2021-09-20,2021-09-20,930.0,16.0,-22.57575243095920,0.00323568297265326,5.56676640456475E-05
Merced_Main_20210920_55348_P1_P2_FULL,NEGATIVE,5.90085983281918E-06,0.035,0.738,0.227,1.0,Merced_Main,Merced,287420.0,[''],2021-09-13,2021-09-20,2021-09-20,930.0,16.0,-22.57575243095920,0.00323568297265326,5.56676640456475E-05
Fresno_Main_20210920_28918_FULL,NEGATIVE,0.0007498860359191,0.029,0.863,0.109,0.9946,Fresno_Main,Fresno,1032227.0,[''],2021-09-13,2021-09-20,2021-09-20,2968.0,45.0,-10.341841002200200,0.0028753365296586900,4.35950619388952E-05
Stockton_20210922_26483_FULL,NEGATIVE,1.13248825073242E-05,0.063,0.811,0.126,0.9989,Stockton,San Joaquin,782545.0,[''],2021-09-15,2021-09-22,2021-09-22,1775.0,39.0,-20.582647206819600,0.0022682401651023300,4.98373895430934E-05
USP_Victorville_20210922_001_FULL,NEGATIVE,2.93850898742121E-05,0.173,0.751,0.077,-0.9981,USP_Victorville,San Bernardino,2217398.0,[''],2021-09-15,2021-09-22,2021-09-22,3355.0,75.0,-17.88187420344470,0.0015130346469149900,3.38234272782784E-05
USP_Victorville_20210924_000_FULL_PrisonConditions_Programs,NEGATIVE,0.0014167129993438,0.159,0.748,0.093,-0.9934,USP_Victorville,San Bernardino,2217398.0,"['Prison Conditions', ' Programs']",2021-09-17,2021-09-24,2021-09-24,3155.0,75.0,-9.115685333913160,0.0014228388408395800,3.38234272782784E-05
LosAngeles_MensCentral_20210929_73176_FULL,NEGATIVE,7.98106193541925E-05,0.088,0.769,0.142,0.999,LosAngeles_MensCentral,Los Angeles,10257557.0,[''],2021-09-22,2021-09-29,2021-09-29,9689.0,169.0,-15.303279306239700,0.0009445718897784340,1.64756578978796E-05
LosAngeles_MensCentral_20211001_10081_FULL,NEGATIVE,2.49743461608887E-05,0.053,0.776,0.171,0.9994,LosAngeles_MensCentral,Los Angeles,10257557.0,[''],2021-09-24,2021-10-01,2021-10-01,9343.0,154.0,-18.325351077810000,0.0009108406611827750,1.50133213980678E-05
LosAngeles_TwinTowers_20211004_32516_FULL,NEGATIVE,4.36902046204168E-05,0.084,0.768,0.148,0.9994,LosAngeles_TwinTowers,Los Angeles,10257557.0,[''],2021-09-27,2021-10-04,2021-10-04,9189.0,145.0,-16.828752819941600,0.0008958273397847070,1.41359194981807E-05
LosAngeles_TwinTowers_20211004_32516_FULL,NEGATIVE,4.36902046204168E-05,0.084,0.768,0.148,0.9994,LosAngeles_TwinTowers,Los Angeles,10257557.0,[''],2021-09-27,2021-10-04,2021-10-04,9189.0,145.0,-16.828752819941600,0.0008958273397847070,1.41359194981807E-05
SanBernardino_Central_20211004_84859_P1_FULL,NEGATIVE,7.53402709960938E-05,0.05,0.695,0.256,0.9995,SanBernardino_Central,San Bernardino,2217398.0,[''],2021-09-27,2021-10-04,2021-10-04,2659.0,62.0,-15.445451942147000,0.001199153241772560,2.79606998833768E-05
SanBernardino_Central_20211004_84859_P1_FULL,NEGATIVE,7.53402709960938E-05,0.05,0.695,0.256,0.9995,SanBernardino_Central,San Bernardino,2217398.0,[''],2021-09-27,2021-10-04,2021-10-04,2659.0,62.0,-15.445451942147000,0.001199153241772560,2.79606998833768E-05
PelicanBay_20211005_33525_FULL,NEGATIVE,0.0003920197486877,0.04,0.823,0.137,0.9982,PelicanBay,Fresno,1032227.0,[''],2021-09-28,2021-10-05,2021-10-05,2296.0,47.0,-11.670969670353600,0.002224316938037850,4.55326202472906E-05
Merced_Main_20211005_25218_FULL,NEGATIVE,2.41398811339777E-05,0.047,0.874,0.079,0.9961,Merced_Main,Merced,287420.0,[''],2021-09-28,2021-10-05,2021-10-05,671.0,11.0,-18.41888934076160,0.0023345626609143400,3.82715190313826E-05
Merced_Main_20211005_25218_FULL,NEGATIVE,2.41398811339777E-05,0.047,0.874,0.079,0.9961,Merced_Main,Merced,287420.0,[''],2021-09-28,2021-10-05,2021-10-05,671.0,11.0,-18.41888934076160,0.0023345626609143400,3.82715190313826E-05
Merced_Main_20211005_25218_FULL,NEGATIVE,2.41398811339777E-05,0.047,0.874,0.079,0.9961,Merced_Main,Merced,287420.0,[''],2021-09-28,2021-10-05,2021-10-05,671.0,11.0,-18.41888934076160,0.0023345626609143400,3.82715190313826E-05
Fresno_Main_20211006 _19112_FULL,NEGATIVE,2.29477882385254E-05,0.068,0.78,0.152,0.9967,Fresno_Main,Fresno,1032227.0,[''],2021-09-29,2021-10-06,2021-10-06,2315.0,41.0,-18.558846620952100,0.00224272374196761,3.97199453221045E-05
LosAngeles_MensCentral_20211006_22274_FULL,NEGATIVE,6.79492950439453E-06,0.068,0.732,0.2,0.9999,LosAngeles_MensCentral,Los Angeles,10257557.0,[''],2021-09-29,2021-10-06,2021-10-06,8625.0,149.0,-22.13385501366460,0.0008408434873917840,1.45258758981305E-05
LosAngeles_TwinTowers_20211006_47422_FULL,NEGATIVE,0.0024069845676422,0.051,0.776,0.172,0.9979,LosAngeles_TwinTowers,Los Angeles,10257557.0,[''],2021-09-29,2021-10-06,2021-10-06,8625.0,149.0,-8.149413790254590,0.0008408434873917840,1.45258758981305E-05
LosAngeles_TwinTowers_20211006_47422_FULL,NEGATIVE,0.0024069845676422,0.051,0.776,0.172,0.9979,LosAngeles_TwinTowers,Los Angeles,10257557.0,[''],2021-09-29,2021-10-06,2021-10-06,8625.0,149.0,-8.149413790254590,0.0008408434873917840,1.45258758981305E-05
SanBernadino_WestValley_20211011_86411_FULL,NEGATIVE,0.0105558335781097,0.033,0.757,0.21,0.999,SanBernadino_WestValley,San Bernardino,2217398.0,[''],2021-10-04,2021-10-11,2021-10-11,2382.0,57.0,-5.698808193604020,0.0010742320503581200,2.57058047314916E-05
SanBernadino_WestValley_20211011_86411_FULL,NEGATIVE,0.0105558335781097,0.033,0.757,0.21,0.999,SanBernadino_WestValley,San Bernardino,2217398.0,[''],2021-10-04,2021-10-11,2021-10-11,2382.0,57.0,-5.698808193604020,0.0010742320503581200,2.57058047314916E-05
Yuba_20211018_65593_FULL,NEGATIVE,0.0004331767559052,0.105,0.8,0.095,-0.9948,Yuba,Yuba,79290.0,[''],2021-10-11,2021-10-18,2021-10-18,147.0,0.0,-11.460998366006700,0.001853953840332960,0.0
Alameda_SantaRita_20211104_17377_FULL,NEGATIVE,7.8737735748291E-05,0.052,0.792,0.156,0.9992,Alameda_SantaRita,Alameda,1685886.0,[''],2021-10-28,2021-11-04,2021-11-04,955.0,11.0,-15.336590644878100,0.0005664677208304710,6.52475908809967E-06
Tulare_SouthCounty_20211105_16555_FULL,NEGATIVE,0.0001305639743804,0.061,0.817,0.121,0.998,Tulare_SouthCounty,Tulare,484423.0,[''],2021-10-29,2021-11-05,2021-11-05,1022.0,34.0,-14.12057341300400,0.0021097264167886300,7.01865931221267E-05
Tulare_SouthCounty_20211105_16555_FULL,NEGATIVE,0.0001305639743804,0.061,0.817,0.121,0.998,Tulare_SouthCounty,Tulare,484423.0,[''],2021-10-29,2021-11-05,2021-11-05,1022.0,34.0,-14.12057341300400,0.0021097264167886300,7.01865931221267E-05
Ventura_Todd_20211109_94215_FULL,NEGATIVE,0.0002546310424804,0.062,0.763,0.175,0.9999,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-12.601851895360400,0.000799768278281835,1.17268075994404E-06
Ventura_Todd_20211109_94215_FULL,NEGATIVE,0.0002546310424804,0.062,0.763,0.175,0.9999,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-12.601851895360400,0.000799768278281835,1.17268075994404E-06
Ventura_Main_20211109_47163_FULL,NEGATIVE,0.0001334249973297,0.019,0.69,0.29,0.9999,Ventura_Main,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-14.069754189541800,0.000799768278281835,1.17268075994404E-06
Ventura_Main_20211109_47163_FULL,NEGATIVE,0.0001334249973297,0.019,0.69,0.29,0.9999,Ventura_Main,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-14.069754189541800,0.000799768278281835,1.17268075994404E-06
Ventura_Todd_20211109_61440_FULL,NEGATIVE,3.21865081781558E-06,0.039,0.804,0.157,0.9998,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-24.54347701729240,0.000799768278281835,1.17268075994404E-06
Ventura_Todd_20211109_61440_FULL,NEGATIVE,3.21865081781558E-06,0.039,0.804,0.157,0.9998,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-24.54347701729240,0.000799768278281835,1.17268075994404E-06
Ventura_Todd_20211109_15925_FULL,NEGATIVE,0.0837897658348083,0.012,0.772,0.216,0.9989,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-2.797190691210210,0.000799768278281835,1.17268075994404E-06
Ventura_Todd_20211109_15925_FULL,NEGATIVE,0.0837897658348083,0.012,0.772,0.216,0.9989,Ventura_Todd,Ventura,852747.0,[''],2021-11-02,2021-11-09,2021-11-09,682.0,1.0,-2.797190691210210,0.000799768278281835,1.17268075994404E-06
Alameda_SantaRita_20211112_94071_FULL,NEGATIVE,8.71121883391779E-05,0.065,0.819,0.116,0.992,Alameda_SantaRita,Alameda,1685886.0,[''],2021-11-05,2021-11-12,2021-11-12,927.0,8.0,-15.088852030140300,0.0005498592431516720,4.74527933679976E-06
Ventura_Todd_20211112_20428_FULL_PrisonConditions_Stress,NEGATIVE,8.76188278198242E-06,0.037,0.856,0.106,0.9951,Ventura_Todd,Ventura,852747.0,"['Prison Conditions', ' Stress']",2021-11-05,2021-11-12,2021-11-12,605.0,5.0,-21.35238276443790,0.000709471859766144,5.8634037997202E-06
Ventura_Todd_20211112_20428_FULL_PrisonConditions_Stress,NEGATIVE,8.76188278198242E-06,0.037,0.856,0.106,0.9951,Ventura_Todd,Ventura,852747.0,"['Prison Conditions', ' Stress']",2021-11-05,2021-11-12,2021-11-12,605.0,5.0,-21.35238276443790,0.000709471859766144,5.8634037997202E-06
Tulare_BobWiley_20211112_16604_FULL,NEGATIVE,0.0001787543296813,0.041,0.763,0.196,0.9984,Tulare_BobWiley,Tulare,484423.0,[''],2021-11-05,2021-11-12,2021-11-12,770.0,42.0,-13.39423416469650,0.001589519903059930,8.67010856214507E-05
LosAngeles_MensCentral_20211115_99586_FULL,NEGATIVE,0.0001661777496337,0.084,0.767,0.15,0.9997,LosAngeles_MensCentral,Los Angeles,10257557.0,[''],2021-11-08,2021-11-15,2021-11-15,8875.0,127.0,-13.560975814913600,0.0008652157623886470,1.23811156984066E-05
Ventura_Main_20211117_90427_FULL,NEGATIVE,1.81794166564941E-05,0.08,0.768,0.152,0.9996,Ventura_Main,Ventura,852747.0,[''],2021-11-10,2021-11-17,2021-11-17,623.0,9.0,-19.21134620619810,0.0007305801134451370,1.05541268394964E-05
Ventura_Main_20211117_90427_FULL,NEGATIVE,1.81794166564941E-05,0.08,0.768,0.152,0.9996,Ventura_Main,Ventura,852747.0,[''],2021-11-10,2021-11-17,2021-11-17,623.0,9.0,-19.21134620619810,0.0007305801134451370,1.05541268394964E-05
NewFolsom_20211117_47746_FULL,NEGATIVE,4.06503677368164E-05,0.089,0.833,0.078,-0.9622,NewFolsom,Sacramento,1567975.0,[''],2021-11-10,2021-11-17,2021-11-17,1541.0,27.0,-17.017278655778000,0.000982796281828473,1.72196623032893E-05
Alameda_SantaRita_20211117_77131_FULL,NEGATIVE,1.99675559998114E-05,0.106,0.769,0.125,0.986,Alameda_SantaRita,Alameda,1685886.0,[''],2021-11-10,2021-11-17,2021-11-17,956.0,7.0,-18.94679149795730,0.0005670608807475710,4.15211941969979E-06
NewFolsom_20211123_82594_FULL,NEGATIVE,0.0029449760913848,0.045,0.814,0.142,0.9997,NewFolsom,Sacramento,1567975.0,[''],2021-11-16,2021-11-23,2021-11-23,1437.0,33.0,-7.7943063146803800,0.0009164686936972850,2.10462539262424E-05
Yuba_20211129_59826_FULL,NEGATIVE,0.0007259547710418,0.049,0.755,0.196,0.9998,Yuba,Yuba,79290.0,[''],2021-11-22,2021-11-29,2021-11-29,78.0,3.0,-10.406368747186400,0.0009837306091562620,3.78357926598562E-05
Ventura_Todd_20211130_75217_FULL_Stress,NEGATIVE,1.72853469848078E-05,0.04,0.807,0.152,0.9924,Ventura_Todd,Ventura,852747.0,['Stress'],2021-11-23,2021-11-30,2021-11-30,679.0,3.0,-19.35453496284840,0.000796250236002003,3.51804227983212E-06
Ventura_Todd_20211130_75217_FULL_Stress,NEGATIVE,1.72853469848078E-05,0.04,0.807,0.152,0.9924,Ventura_Todd,Ventura,852747.0,['Stress'],2021-11-23,2021-11-30,2021-11-30,679.0,3.0,-19.35453496284840,0.000796250236002003,3.51804227983212E-06
SantaClara_Elmwood_20211201_47028_FULL,NEGATIVE,3.99351120000668E-06,0.094,0.822,0.084,-0.9862,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0,-23.830138361126900,0.0008523138771641380,4.06589804252421E-06
SantaClara_Elmwood_20211201_47028_FULL,NEGATIVE,3.99351120000668E-06,0.094,0.822,0.084,-0.9862,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0,-23.830138361126900,0.0008523138771641380,4.06589804252421E-06
SantaClara_Elmwood_20211201_62377_FULL,NEGATIVE,0.000569999217987,0.027,0.824,0.149,0.9997,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0,-10.89389043377450,0.0008523138771641380,4.06589804252421E-06
SantaClara_Elmwood_20211201_62377_FULL,NEGATIVE,0.000569999217987,0.027,0.824,0.149,0.9997,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-24,2021-12-01,2021-12-01,1677.0,8.0,-10.89389043377450,0.0008523138771641380,4.06589804252421E-06
SantaClara_Elmwood_20211206_85268_FULL,NEGATIVE,0.0039619803428649,0.061,0.756,0.183,0.9996,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0,-7.284367841725550,0.0009600601752910290,6.60708431910184E-06
SantaClara_Elmwood_20211206_85268_FULL,NEGATIVE,0.0039619803428649,0.061,0.756,0.183,0.9996,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0,-7.284367841725550,0.0009600601752910290,6.60708431910184E-06
SantaClara_Elmwood_20211206_71158_FULL,NEGATIVE,0.0069451034069061,0.012,0.773,0.215,0.9989,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0,-6.35809275806212,0.0009600601752910290,6.60708431910184E-06
SantaClara_Elmwood_20211206_71158_FULL,NEGATIVE,0.0069451034069061,0.012,0.773,0.215,0.9989,SantaClara_Elmwood,Santa Clara,1967585.0,[''],2021-11-29,2021-12-06,2021-12-06,1889.0,13.0,-6.35809275806212,0.0009600601752910290,6.60708431910184E-06
Alameda_SantaRita_20211208_13170_FULL,NEGATIVE,8.83638858795166E-05,0.041,0.794,0.165,0.9847,Alameda_SantaRita,Alameda,1685886.0,[''],2021-12-01,2021-12-08,2021-12-08,1216.0,7.0,-15.054075901832000,0.0007212824591935640,4.15211941969979E-06
Alameda_SantaRita_20211208_79927_FULL,NEGATIVE,0.0976159274578094,0.026,0.838,0.136,0.9982,Alameda_SantaRita,Alameda,1685886.0,[''],2021-12-01,2021-12-08,2021-12-08,1216.0,7.0,-2.605113321868810,0.0007212824591935640,4.15211941969979E-06
