Filename,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment
Orange_TheoLacy_20210421_919_FULL_PrisonConditionsInfection.txt,0.142,0.783,0.075,-0.9621
Orange_TheoLacy_20210422_8_05_Family_Stress.txt,0.078,0.826,0.096,0.6119
Orange_TheoLacy_20210422_8_05_FULL.txt,0.051,0.779,0.17,0.9996
Orange_TheoLacy_20210422_8_05_PrisonConditions_Stress1.txt,0.076,0.764,0.16,0.9853
Orange_TheoLacy_20210422_8_05_PrisonConditions_Stress2.txt,0.036,0.825,0.138,0.9937
Orange_TheoLacy_20210423_777_FULL_StressPrisonConditions.txt,0.204,0.732,0.064,-0.9963
Orange_TheoLacy_20210424_805_FamilyInfection.txt,0.098,0.788,0.115,0.9284
Orange_TheoLacy_20210424_805_FULL.txt,0.091,0.79,0.119,0.9747
Orange_TheoLacy_20210427_892_FULL_PrisonConditionsInfection.txt,0.089,0.862,0.049,-0.8189
Orange_TheoLacy_20210428_7_37_Family_Stress.txt,0.069,0.84,0.092,0.8686
Orange_TheoLacy_20210428_7_37_FULL.txt,0.039,0.821,0.14,0.9997
Orange_TheoLacy_20210428_7_37_PrisonConditions_Infection.txt,0.045,0.836,0.119,0.9915
Orange_TheoLacy_20210430_1003_FULL.txt,0.072,0.712,0.215,0.9995
Orange_TheoLacy_20210430_1003_Stress_PrisonConditions1.txt,0.026,0.672,0.302,0.9996
Orange_TheoLacy_20210430_1010_Full_Stress_PrisonConditions.txt,0.065,0.754,0.181,0.9875
Orange_TheoLacy_20210501_1024_FULL_Stress.txt,0.132,0.811,0.058,-0.9769
PelicanBay_20210420_1110_FULL.txt,0.033,0.833,0.134,0.9997
PelicanBay_20210420_1110_Prison_Conditions_Family.txt,0.041,0.832,0.127,0.9984
PelicanBay_20210420_917_FULL_PrisonConditions.txt,0.042,0.809,0.149,0.9845
PelicanBay_20210420_918_Full.txt,0.072,0.667,0.261,0.9985
PelicanBay_20210420_918_InfectionPrisonConditionsFamily.txt,0.071,0.771,0.158,0.9785
PelicanBay_20210423_866_FULL.txt,0.124,0.737,0.139,0.8538
PelicanBay_20210423_866_InfectionProgramsStress.txt,0.136,0.741,0.123,-0.9668
PelicanBay_20210423_866_PrisonConditionsPrograms.txt,0.141,0.745,0.114,-0.9887
PelicanBay_20210426_903_Family_Infection.txt,0.122,0.747,0.131,0.796
PelicanBay_20210426_903_FULL.txt,0.089,0.734,0.177,0.9993
PelicanBay_20210426_903_PrisonConditions_Infection.txt,0.084,0.811,0.105,0.7169
PelicanBay_20210426_903_Stress_Family.txt,0.107,0.727,0.166,0.9794
PelicanBay_20210520_6_09_FULL.txt,0.041,0.785,0.175,0.9986
PelicanBay_20210520_6_09_ProgramsStress.txt,0.059,0.819,0.122,0.9854
PelicanBay_20210907_20161_FULL.txt,0.049,0.756,0.196,0.9991
PelicanBay_20210907_20161_Infection.txt,0.05,0.793,0.156,0.9541
PelicanBay_20210907_20161_Programs_Family.txt,0.025,0.817,0.157,0.9935
PelicanBay_20210916_25182_FULL.txt,0.019,0.786,0.195,0.9998
PelicanBay_20210916_25182_PrisonConditions2.txt,0.0,0.889,0.111,0.9579
PelicanBay_20210916_25182_PrisonConditions_Infection.txt,0.024,0.749,0.227,0.9976
PelicanBay_20210916_25182_Programs.txt,0.005,0.844,0.152,0.9928
PelicanBay_20210920_34490_FULL.txt,0.054,0.782,0.164,0.9995
PelicanBay_20210920_34490_Infection_Featured.txt,0.06,0.776,0.164,0.9828
PelicanBay_20210920_34490_PrisonConditions_Featured.txt,0.076,0.776,0.148,0.9885
PelicanBay_20211005_33525_FULL.txt,0.04,0.823,0.137,0.9982
PelicanBay_20211005_33525_Infection_PrisonConditions.txt,0.031,0.886,0.083,0.9584
PelicanBay_20211005_33525_Programs.txt,0.048,0.842,0.11,0.8378
Pleasant Valley_20210217_402_FULL_Programs.txt,0.123,0.756,0.121,-0.4008
Pleasant Valley_20210223_497_FULL_Family_Infection_Stress.txt,0.034,0.741,0.225,0.998
Pleasant Valley_20210304_527_Family_Stress.txt,0.081,0.81,0.109,0.7257
Pleasant Valley_20210304_527_FULL.txt,0.079,0.737,0.184,0.9967
Pleasant Valley_20210304_527_PrisonConditions_Stress.txt,0.081,0.759,0.16,0.982
Pleasant Valley_20210312_660_FamilyInfectionStress.txt,0.101,0.757,0.142,0.9334
Pleasant Valley_20210312_660_FULL.txt,0.091,0.703,0.206,0.9958
PleasantValley_20210201_370_FULL.txt,0.11,0.684,0.206,0.9901
PleasantValley_20210205_391_Full.txt,0.109,0.841,0.05,-0.9985
PleasantValley_20210205_391_Infection_A.txt,0.176,0.74,0.084,-0.9371
PleasantValley_20210205_391_PrisonConditions_A_Infection_B.txt,0.154,0.778,0.068,-0.9696
PleasantValley_20210205_391_PrisonConditions_B_Infection_C.txt,0.067,0.868,0.065,0.1724
PleasantValley_20210205_391_PrisonConditions_C_Infection_D.txt,0.057,0.921,0.021,-0.7972
PleasantValley_20210205_391_PrisonConditions_D_Infection_E.txt,0.039,0.875,0.086,0.6249
PleasantValley_20210205_391_PrisonConditions_E_Stress.txt,0.109,0.878,0.013,-0.9598
PleasantValley_20210209_339_FULL.txt,0.098,0.669,0.233,0.979
PleasantValley_20210209_340_Full.txt,0.171,0.691,0.139,-0.7409
PleasantValley_20210209_341_full.txt,0.09,0.81,0.1,0.6017
PleasantValley_20210211_396_Full_PrisonConditions_Stress_Programs_Family.txt,0.079,0.761,0.161,0.8766
PleasantValley_20210212_397_FULL.txt,0.182,0.664,0.155,-0.6097
PleasantValley_20210214_429_FULL.txt,0.088,0.722,0.19,0.9966
PleasantValley_20210214_429_Infection_PrisonConditions.txt,0.095,0.762,0.143,0.9424
PleasantValley_20210214_429_Programs.txt,0.0,0.705,0.295,0.9862
PleasantValley_20210216_423_FULL.txt,0.095,0.682,0.223,0.9997
PleasantValley_20210216_423_Stress.txt,0.19,0.691,0.119,-0.9688
PleasantValley_20210219_415_FULL_Infection.txt,0.141,0.721,0.138,-0.714
PleasantValley_20210222_491_Family_Infection.txt,0.189,0.677,0.134,-0.7897
PleasantValley_20210222_491_FULL.txt,0.111,0.714,0.175,0.9944
PleasantValley_20210222_491_Infection_PrisonConditions_Stress.txt,0.074,0.836,0.089,-0.2805
PleasantValley_20210222_8_04_Full.txt,0.037,0.803,0.161,0.9995
PleasantValley_20210222_8_04_Infection_Stress_PrisonConditions.txt,0.049,0.799,0.152,0.9975
PleasantValley_20210222_8_04_Stress_Programs.txt,0.018,0.84,0.142,0.9964
PleasantValley_20210223_484_FULL.txt,0.089,0.789,0.123,0.9981
PleasantValley_20210223_484_Infection.txt,0.103,0.787,0.11,-0.5666
PleasantValley_20210223_484_PrisonConditions1.txt,0.095,0.854,0.051,-0.9839
PleasantValley_20210223_484_PrisonConditions2.txt,0.052,0.85,0.097,0.9742
PleasantValley_20210223_484_Stress.txt,0.124,0.767,0.11,-0.5527
PleasantValley_20210224_474_Full_Programs_Stress.txt,0.073,0.706,0.221,0.9836
PleasantValley_20210228_519_FULL_Stress.txt,0.09,0.741,0.169,0.8928
PleasantValley_20210302_523_FULL_Family_PrisonConditions_Programs.txt,0.071,0.735,0.193,0.9748
PleasantValley_20210311_668_FULL_PrisonConditions_Family.txt,0.059,0.703,0.238,0.9978
PleasantValley_20210311_669_FULL_Programs_PrisonConditions.txt,0.053,0.748,0.198,0.9904
PleasantValley_20210312_657_FULL_Stress_Infection.txt,0.042,0.781,0.177,0.9846
PleasantValley_20210317_564_FULL_Stress.txt,0.067,0.676,0.256,0.9964
PleasantValley_20210322_621_Family_Stress.txt,0.141,0.75,0.11,-0.946
PleasantValley_20210322_621_Full.docx,0.123,0.786,0.091,-0.9933
PleasantValley_20210322_621_Full.txt,0.119,0.786,0.095,-0.9901
PleasantValley_20210322_621_Infection_PrisonConditions.txt,0.129,0.782,0.089,-0.9631
PleasantValley_20210322_622_Full.txt,0.111,0.716,0.173,0.9966
PleasantValley_20210322_622_StressFamily.txt,0.09,0.758,0.152,0.9898
PleasantValley_20210322_622_StressPrisonConditions.txt,0.14,0.775,0.085,-0.9494
Pleasantvalley_20210322_633_FULL_Stress_PrisonConditions.txt,0.193,0.755,0.052,-0.9954
PleasantValley_20210401_609_FULL_PrisonConditions_Infection.txt,0.131,0.741,0.127,-0.3558
read info.txt,0.005,0.995,0.0,-0.4717
Riverside_Benoit_20210604_503_Family_Stress.txt,0.088,0.791,0.121,0.9731
Riverside_Benoit_20210604_503_FULL.txt,0.066,0.802,0.131,0.9994
Riverside_Benoit_20210604_503_PrisonConditions.txt,0.026,0.879,0.095,0.9706
Riverside_Blythe_20210607_646_FULL.txt,0.064,0.679,0.256,0.9998
Riverside_Blythe_20210607_646_PrisonConditions.txt,0.044,0.735,0.221,0.992
Riverside_Byrd_20210604_627_FULL.txt,0.08,0.747,0.173,0.9998
Riverside_Byrd_20210604_627_Infection1_Stress1.txt,0.036,0.76,0.204,0.9992
Riverside_Byrd_20210604_627_Infection2_Stress2_Family1.txt,0.102,0.751,0.146,0.9922
Riverside_Byrd_20210604_627_PrisonConditions1_Infection3_Family2.txt,0.096,0.745,0.159,0.9969
Riverside_Presley_20210603_525_FULL.txt,0.058,0.786,0.156,0.997
Riverside_Presley_20210603_525_Infection_PrisonConditions_Stress.txt,0.073,0.836,0.091,0.5566
Riverside_Presley_20210603_525_PrisonConditions_Infection_Family.txt,0.048,0.831,0.121,0.9338
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family.txt,0.041,0.773,0.186,0.9965
Riverside_Presley_20210701_819_FULL.txt,0.031,0.786,0.183,0.9993
Riverside_Presley_20210701_819_PrisonConditions.txt,0.01,0.942,0.048,0.6409
Riverside_Smith_20210601_7_43_FULL.txt,0.082,0.8,0.117,0.9965
Riverside_Smith_20210601_7_43_Infection2_Stress3_Family2.txt,0.144,0.748,0.108,-0.969
Riverside_Smith_20210601_7_43_Stress2_Family_Infection.txt,0.074,0.846,0.081,-0.3731
Riverside_Smith_20210601_7_43_Stress4_Infection3_Programs2.txt,0.046,0.858,0.096,0.9228
Riverside_Smith_20210601_7_43_Stress_PrisonConditions_Programs.txt,0.067,0.894,0.039,-0.6878
Riverside_Smith_20210609_829_2Family_2Stress_2PrisonConditions.txt,0.029,0.775,0.196,0.9952
Riverside_Smith_20210609_829_Family_Stress_Infection.txt,0.081,0.854,0.065,-0.6326
Riverside_Smith_20210609_829_FULL.txt,0.049,0.791,0.16,0.9997
Riverside_Smith_20210609_829_PrisonConditions.txt,0.055,0.888,0.058,-0.0459
Riverside_Smith_20210610_806_FULL.txt,0.065,0.783,0.151,0.9994
Riverside_Smith_20210610_806_Infection2_PrisonConditions2.txt,0.046,0.861,0.092,0.9296
Riverside_Smith_20210610_806_Infection_PrisonConditions_Family.txt,0.089,0.86,0.051,-0.9238
Riverside_Smith_20210610_806_PrisonConditions3.txt,0.043,0.845,0.112,0.9828
Riverside_Smith_20210610_806_Programs.txt,0.014,0.897,0.089,0.9668
Riverside_Smith_20210610_826_2PrisonConditions_Infection.txt,0.072,0.84,0.088,-0.5965
Riverside_Smith_20210610_826_FULL.txt,0.075,0.832,0.093,0.7728
Riverside_Smith_20210610_826_PrisonConditions.txt,0.06,0.867,0.073,-0.3527
Riverside_Smith_20210614_737_Family.txt,0.058,0.78,0.163,0.9499
Riverside_Smith_20210614_737_FULL.txt,0.053,0.795,0.152,0.9994
Riverside_Smith_20210614_737_Infection.txt,0.046,0.838,0.115,0.9825
Riverside_Smith_20210614_737_Infection2_PrisonConditions.txt,0.04,0.836,0.123,0.9584
Riverside_Smith_20210614_737_Programs.txt,0.007,0.883,0.111,0.9653
Riverside_Smith_20210616_801_FULL.txt,0.055,0.842,0.103,0.9941
Riverside_Smith_20210616_801_PrisonConditions_Infection_Family.txt,0.056,0.87,0.074,0.8642
Riverside_Smith_20210617_519_FULL_Infection.txt,0.009,0.864,0.127,0.9826
Riverside_Smith_20210617_757_FULL.txt,0.055,0.823,0.122,0.9987
Riverside_Smith_20210617_757_Infection_PrisonConditions.txt,0.036,0.927,0.037,0.3326
Riverside_Smith_20210617_757_PrisonConditions.txt,0.029,0.907,0.064,0.4155
Riverside_unspecified_20210622_0731_FULL.txt,0.041,0.842,0.117,0.9948
Riverside_unspecified_20210622_0731_PrisonConditions2.txt,0.096,0.866,0.038,-0.8963
Riverside_unspecified_20210622_0731_PrisonConditions_Programs.txt,0.059,0.839,0.102,0.8588
SalinasValley_20210315_554_FULL.txt,0.124,0.756,0.12,-0.6079
SalinasValley_20210315_554_Infection_Stress.txt,0.111,0.832,0.058,-0.966
SalinasValley_20210315_554_PrisonConditions_Stress1.txt,0.166,0.697,0.137,-0.9278
SalinasValley_20210405_968_Full.txt,0.111,0.781,0.108,-0.8768
SalinasValley_20210405_968_Infection_Stress.txt,0.095,0.825,0.08,-0.6757
SalinasValley_20210405_968_PrisonConditions_Stress.txt,0.1,0.834,0.067,-0.9369
SalinasValley_20210409_980_Full.txt,0.09,0.703,0.207,0.9991
SalinasValley_20210409_980_StressCoping.txt,0.088,0.72,0.192,0.9949
SalinasValley_20210419_727_FULL.txt,0.124,0.768,0.108,-0.9791
SalinasValley_20210419_727_PrisonConditionsInfection.txt,0.107,0.815,0.079,-0.9743
SalinasValley_20210419_727_PrisonConditionsPrograms.txt,0.116,0.808,0.076,-0.9478
SalinasValley_20210421_544_FULL.txt,0.064,0.825,0.112,0.9961
SalinasValley_20210421_544_InfectionPrisonConditionsFamily.txt,0.09,0.795,0.115,0.9122
SalinasValley_20210421_544_PrisonConditions.txt,0.062,0.881,0.057,-0.7109
SalinasValley_20210421_544_PrisonConditionsInfection.txt,0.027,0.882,0.091,0.9528
SalinasValley_20210421_729_FULL_StressPrograms.txt,0.194,0.662,0.144,-0.967
SalinasValley_20210421_912_Full.txt,0.069,0.839,0.092,0.9092
SalinasValley_20210421_912_InfectionPrisonConditions.txt,0.073,0.844,0.083,0.6657
SalinasValley_20210422_801_FULL.txt,0.103,0.763,0.134,0.9876
SalinasValley_20210422_801_InfectionStress.txt,0.082,0.7,0.218,0.9948
SalinasValley_20210422_801_PrisonConditionsInfectionFamily.txt,0.099,0.827,0.074,-0.9481
SalinasValley_20210422_806_FULL_PrisonConditions.txt,0.052,0.795,0.153,0.9463
SalinasValley_20210423_808_FULL_PrisonConditions.txt,0.047,0.836,0.117,0.9236
SalinasValley_20210423_864_FULL_PrisonConditions.txt,0.164,0.711,0.126,-0.9239
SalinasValley_20210423_867_Family_Infection2_PrisonConditions3.txt,0.045,0.866,0.089,0.8944
SalinasValley_20210423_867_FULL.txt,0.11,0.795,0.095,-0.9693
SalinasValley_20210423_867_Infection_PrisonConditions.txt,0.1,0.825,0.075,-0.8128
SalinasValley_20210423_867_PrisonConditons2.txt,0.125,0.787,0.087,-0.9614
SalinasValley_20210426_781_FULL.txt,0.093,0.696,0.211,0.9991
SalinasValley_20210426_781_Stress.txt,0.079,0.771,0.15,0.9493
SalinasValley_20210426_781_Stress2.txt,0.117,0.682,0.202,0.9946
SalinasValley_20210426_880_FULL.txt,0.166,0.737,0.097,-0.9945
SalinasValley_20210426_880_Stress.txt,0.172,0.735,0.093,-0.9939
SalinasValley_20210426_881_FULL_StressInfection.txt,0.091,0.716,0.192,0.9889
SalinasValley_20210426_889_FULL.txt,0.106,0.789,0.105,-0.3858
SalinasValley_20210426_889_Infection.txt,0.102,0.727,0.172,0.9899
SalinasValley_20210426_889_InfectionStress.txt,0.112,0.804,0.084,-0.9506
SalinasValley_20210503_611_FULL.txt,0.052,0.747,0.202,0.9989
SalinasValley_20210503_611_PrisonConditionsFamily.txt,0.059,0.749,0.192,0.9968
SalinasValley_20210521_6_20_Full.txt,0.076,0.786,0.138,0.9976
SalinasValley_20210521_6_20_Infection.txt,0.097,0.832,0.07,-0.9459
SalinasValley_20210521_6_20_StressPrisonConditionsPrograms.txt,0.082,0.814,0.104,0.6503
SalinasValley_20210526_6_59_FamilyInfectionStress.txt,0.045,0.838,0.117,0.9941
SalinasValley_20210526_6_59_FULL.txt,0.03,0.798,0.172,0.9998
SalinasValley_20210526_6_59_PrisonConditionsStress.txt,0.032,0.868,0.1,0.9695
San Bernardino_WestValley_20211020_30937_FULL.txt,0.164,0.742,0.094,-0.9959
San Joaquin_Main_20210915_35292_PrisonConditions2_Stress3_Family3.txt,0.024,0.792,0.184,0.9989
San Joaquin_Main_20210915_35292_PrisonConditions_Stress_Family.txt,0.125,0.765,0.11,-0.927
San Joaquin_Main_20210915_35292_Stress2_Family2.txt,0.093,0.819,0.088,-0.8387
San Joaquin_Main_20210915_35292_Stress4.txt,0.017,0.914,0.069,0.9796
San Quentin_20201108_025_Family.txt,0.06,0.845,0.096,0.9152
San Quentin_20201108_025_FULL.txt,0.099,0.758,0.142,0.9934
San Quentin_20201108_025_Infection.txt,0.074,0.857,0.07,0.1289
San Quentin_20201108_025_PrisonConditions.txt,0.093,0.74,0.167,0.9923
San Quentin_20201113_734_FULL.txt,0.058,0.804,0.138,0.999
San Quentin_20201113_734_PrisonConditions.txt,0.049,0.833,0.118,0.9845
San Quentin_20201113_734_PrisonConditions2.txt,0.051,0.887,0.061,0.3201
San Quentin_20201113_734_Stress.txt,0.072,0.777,0.151,0.9904
San Quentin_20201117_51_Family1_Programs1_Stress2.txt,0.091,0.807,0.102,0.3923
San Quentin_20201117_51_FULL.txt,0.141,0.76,0.099,-0.9998
San Quentin_20201117_51_PrisonConditions1_Infection1_Stress1.txt,0.131,0.823,0.045,-0.9878
San Quentin_20201117_51_PrisonConditions2_Infection2.txt,0.051,0.93,0.019,-0.885
San Quentin_20201117_51_PrisonConditions3_Stress3.txt,0.066,0.885,0.049,-0.4489
San Quentin_20201117_51_Stress4.txt,0.166,0.768,0.066,-0.9762
San Quentin_20201201_77B_FULL_PrisonConditions_Infection_Stress.txt,0.062,0.849,0.089,0.886
SanBernadino_WestValley_20211008_17499_FULL.txt,0.1,0.811,0.09,-0.9768
SanBernadino_WestValley_20211008_17499_PrisonConditions_Infection_Featured.txt,0.06,0.908,0.032,-0.8711
SanBernadino_WestValley_20211011_86411_FULL.txt,0.033,0.757,0.21,0.999
SanBernadino_WestValley_20211011_86411_PrisonConditions_Family_Programs.txt,0.032,0.797,0.171,0.9975
SanBernardino_Central_20211004_84859_P1_Family_PrisonConditions.txt,0.054,0.74,0.206,0.9967
SanBernardino_Central_20211004_84859_P1_FULL.txt,0.05,0.695,0.256,0.9995
SanBernardino_Central_20211004_84859_P2_FULL.txt,0.114,0.802,0.084,-0.993
SanBernardino_Central_20211004_84859_P2_PrisonConditions.txt,0.164,0.746,0.09,-0.9584
SanJoaquin_Main_20210831_12851_Family_Programs.txt,0.116,0.768,0.116,-0.2587
SanJoaquin_Main_20210831_12851_FULL.txt,0.075,0.716,0.209,0.9985
SanJoaquin_Main_20210831_12851_PrisonConditions.txt,0.043,0.783,0.174,0.9918
SanJoaquin_Main_20210831_15688_Family.txt,0.046,0.848,0.106,0.9413
SanJoaquin_Main_20210831_15688_FULL.txt,0.072,0.804,0.124,0.9978
SanJoaquin_Main_20210831_15688_PrisonConditions.txt,0.116,0.79,0.094,-0.9304
SanJoaquin_Main_20210902_88473_P1_FULL.txt,0.035,0.856,0.109,0.5719
SanJoaquin_Main_20210902_88473_P2_FULL.txt,0.08,0.777,0.144,0.9999
SanJoaquin_Main_20210902_88473_P2_PrisonConditions_Programs.txt,0.051,0.916,0.033,-0.672
SanJoaquin_Main_20210903_87688_FULL.txt,0.055,0.746,0.199,0.9999
SanJoaquin_Main_20210906_26426_Featured_PrisonConditions_Stress.txt,0.054,0.899,0.047,-0.896
SanJoaquin_Main_20210906_26426_FULL.txt,0.154,0.735,0.111,-0.9996
SanJoaquin_Main_20210906_26426_PrisonConditions2_Stress2_Infection.txt,0.446,0.471,0.084,-0.9998
SanJoaquin_Main_20210907_38166_P1_FULL.txt,0.083,0.763,0.154,0.9999
SanJoaquin_Main_20210907_38166_P2_FULL.txt,0.061,0.797,0.142,0.9998
SanJoaquin_Main_20210907_38166_P2_Infection.txt,0.103,0.816,0.081,-0.9796
SanJoaquin_Main_20210907_45231_FULL.txt,0.042,0.8,0.158,0.9999
SanJoaquin_Main_20210907_45231_PrisonConditions2_Infection2.txt,0.036,0.84,0.124,0.9951
SanJoaquin_Main_20210907_45231_PrisonConditions3_Infection3_Programs.txt,0.072,0.78,0.148,0.9959
SanJoaquin_Main_20210907_45231_PrisonConditions4_Infection4.txt,0.089,0.861,0.051,-0.9706
SanJoaquin_Main_20210907_45231_PrisonConditions5_Infection5_Family2.txt,0.068,0.825,0.107,0.9754
SanJoaquin_Main_20210907_45231_PrisonConditions_Infection_Family.txt,0.071,0.814,0.116,0.9823
SanJoaquin_Main_20210907_70339_Family_PrisonConditions.txt,0.075,0.822,0.103,0.8816
SanJoaquin_Main_20210907_70339_FULL.txt,0.066,0.785,0.148,0.9998
SanJoaquin_Main_20210907_70339_Stress_Family.txt,0.028,0.799,0.173,0.9981
SanJoaquin_Main_20210909_47768_Family.txt,0.061,0.839,0.1,0.7327
SanJoaquin_Main_20210909_47768_FULL.txt,0.059,0.783,0.159,1.0
SanJoaquin_Main_20210909_47768_PrisonConditions_Infection.txt,0.057,0.862,0.081,0.9173
SanJoaquin_Main_20210910_54143_FULL.txt,0.028,0.875,0.097,0.9995
SanJoaquin_Main_20210910_54143_PrisonConditions1.txt,0.019,0.933,0.048,0.7702
SanJoaquin_Main_20210910_54143_PrisonConditions2.txt,0.0,0.892,0.108,0.9876
SanJoaquin_Main_20210914_84921_Full.txt,0.072,0.792,0.137,0.9999
SanJoaquin_Main_20210914_84921_PrisonConditions2_Stress2.txt,0.041,0.791,0.168,0.998
SanJoaquin_Main_20210914_84921_PrisonConditions_Stress.txt,0.067,0.869,0.064,-0.6828
SanJoaquin_Main_20210915_35292_FULL.txt,0.053,0.782,0.165,1.0
SanQuentin_20201020_03_00_Coping.txt,0.073,0.844,0.083,0.4802
SanQuentin_20201020_03_00_Family_Stress_Infection5.txt,0.086,0.8,0.114,0.9211
SanQuentin_20201020_03_00_FULL.txt,0.115,0.824,0.061,-0.9995
SanQuentin_20201020_03_00_Infection.txt,0.109,0.828,0.063,-0.9982
SanQuentin_20201020_03_00_PrisonConditionBefore.txt,0.058,0.88,0.062,0.7812
SanQuentin_20201020_03_00_PrisonConditionNow.txt,0.108,0.847,0.046,-0.9977
SanQuentin_20201020_03_00_PrisonConditions_Infection_Programs.txt,0.079,0.892,0.029,-0.929
SanQuentin_20201020_03_00_PrisonCondtions2_Infection2.txt,0.07,0.844,0.086,0.2708
SanQuentin_20201020_03_00_PrisonCondtions3_Infection3.txt,0.169,0.773,0.058,-0.9944
SanQuentin_20201020_03_00_PrisonCondtions4.txt,0.058,0.885,0.057,-0.1635
SanQuentin_20201020_03_00_PrisonCondtions5.txt,0.087,0.868,0.045,-0.66
SanQuentin_20201020_03_00_Stress_Infection.txt,0.075,0.839,0.086,0.2144
SanQuentin_20201020_03_00_Stress_PrisonHealth.txt,0.165,0.759,0.077,-0.983
SanQuentin_20201020_03_00_Stress_Reaction.txt,0.038,0.89,0.072,0.6956
SanQuentin_20201020_03_00_Stress_SocialDistance.txt,0.06,0.886,0.054,-0.2796
SanQuentin_20201027_06_05_FULL.txt,0.122,0.796,0.082,-0.9966
SanQuentin_20201027_06_05_PrisonConditions.txt,0.064,0.837,0.098,0.9524
SanQuentin_20201027_06_05_Stress_Infection.txt,0.153,0.809,0.039,-0.9919
SanQuentin_20201027_06_05_Stress_PrisonConditions.txt,0.072,0.857,0.071,0.1812
SanQuentin_20201123_068_Full.txt,0.15,0.793,0.058,-0.9945
SanQuentin_20201201_75_Full.txt,0.164,0.759,0.077,-0.9997
SanQuentin_20201201_75_Infections_Stress.txt,0.113,0.806,0.081,-0.8185
SanQuentin_20201201_75_PrisonConditions_A_Program.txt,0.242,0.758,0.0,-0.9975
SanQuentin_20201201_75_PrisonConditions_B.txt,0.064,0.905,0.031,-0.8705
SanQuentin_20201204_86_Family_Stress_PrisonConditions.txt,0.162,0.731,0.107,-0.9738
SanQuentin_20201204_86_FULL.txt,0.156,0.721,0.123,-0.9847
SanQuentin_20201204_86_Infection_Stress.txt,0.185,0.729,0.086,-0.9477
SanQuentin_20201207_6_34_FULL.txt,0.079,0.844,0.077,-0.8471
SanQuentin_20201221_187_FULL.txt,0.137,0.806,0.058,-0.9969
SanQuentin_20201221_187_PrisonConditions.txt,0.122,0.849,0.029,-0.9884
SanQuentin_20201221_187_Stress.txt,0.143,0.84,0.017,-0.9878
SanQuentin_20201221_188_FULL.txt,0.117,0.805,0.078,-0.9895
SanQuentin_20201229_200_full.txt,0.067,0.804,0.129,0.9947
SanQuentin_20201229_200_infection_prison_conditions.txt,0.078,0.795,0.127,0.9879
SanQuentin_20210104_252_Full.txt,0.14,0.736,0.123,-0.814
SanQuentin_20210104_252_Prison Conditions.txt,0.128,0.777,0.095,-0.8566
SanQuentin_20210125_312_Family 1_Stress.txt,0.237,0.699,0.064,-0.9954
SanQuentin_20210125_312_Family 2_Programs_PrisonConditions.txt,0.133,0.673,0.194,0.9791
SanQuentin_20210125_312_FULL.txt,0.179,0.682,0.139,-0.9761
SantaClara_Elmwood_20211201_47028_FULL.txt,0.094,0.822,0.084,-0.9862
SantaClara_Elmwood_20211201_47028_Infection.txt,0.091,0.832,0.076,-0.9284
SantaClara_Elmwood_20211201_47028_Stress_Family_Featured.txt,0.086,0.845,0.069,-0.8655
SantaClara_Elmwood_20211201_62377_Family.txt,0.023,0.771,0.206,0.9924
SantaClara_Elmwood_20211201_62377_FULL.txt,0.027,0.824,0.149,0.9997
SantaClara_Elmwood_20211201_62377_Infection .txt,0.0,0.864,0.136,0.9867
SantaClara_Elmwood_20211201_62377_PrisonConditions_Infection.txt,0.015,0.862,0.123,0.9928
SantaClara_Elmwood_20211206_60699_FULL.txt,0.062,0.846,0.091,0.9921
SantaClara_Elmwood_20211206_60699_PrisonConditions.txt,0.046,0.914,0.04,-0.3669
SantaClara_Elmwood_20211206_60699_PrisonConditions_Stress_Featured.txt,0.048,0.876,0.076,0.9437
SantaClara_Elmwood_20211206_71158_FULL.txt,0.012,0.773,0.215,0.9989
SantaClara_Elmwood_20211206_71158_PrisonConditions_Programs_Stress.txt,0.007,0.814,0.179,0.9964
