Filename,Sentiment,Polarity,Polarity_BoxCox,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths
Soledad_20201228_196_Full,NEGATIVE,9.0599060059704E-06,-22.0950924917541,0.066,0.829,0.105,0.984,Soledad,Monterey,448732.0,[''],2020-12-21,2020-12-28,2020-12-28,3076.0,37.0
Chowchilla_20201228_148_FULL,NEGATIVE,0.0001606941223144,-14.0281303114213,0.084,0.802,0.114,0.93,Chowchilla,Madera,160089.0,[''],2020-12-21,2020-12-28,2020-12-28,1218.0,12.0
Soledad_20201228_180_FULL,NEGATIVE,0.0009726285934448,-10.0485069414773,0.104,0.83,0.067,-0.9975,Soledad,Monterey,448732.0,[''],2020-12-21,2020-12-28,2020-12-28,3076.0,37.0
Soledad_20201229_164_FULL,NEGATIVE,0.0013444423675536,-9.40663600250708,0.135,0.77,0.095,-0.9926,Soledad,Monterey,448732.0,[''],2020-12-22,2020-12-29,2020-12-29,3442.0,42.0
Ironwood_20201229_157_FULL,POSITIVE,0.801300168037415,-0.224017387453336,0.066,0.778,0.156,0.9958,Ironwood,Riverside,2468145.0,[''],2020-12-22,2020-12-29,2020-12-29,26813.0,343.0
CIW_20201230_160_FULL,NEGATIVE,0.0003634691238404,-12.1342080642352,0.148,0.76,0.092,-0.9703,CIW,San Bernardino,2217398.0,['Prison Conditions'],2020-12-23,2020-12-30,2020-12-30,27066.0,490.0
Corcoran_20201230_162_Full_Program_Family,NEGATIVE,4.43458557127796E-05,-17.3520560871874,0.083,0.853,0.064,0.4411,Corcoran,Kings,156444.0,"['Programs', ' Family']",2020-12-23,2020-12-30,2020-12-30,1110.0,12.0
Ironwood_20201230_156_FULL,NEGATIVE,0.0061331391334533,-6.66216956730506,0.144,0.733,0.123,-0.9484,Ironwood,Riverside,2468145.0,[''],2020-12-23,2020-12-30,2020-12-30,27191.0,360.0
Chino_20201231_186_FULL,NEGATIVE,0.391728281974793,-0.982995089855085,0.142,0.74,0.117,-0.9921,Chino,San Bernardino,2217398.0,[''],2020-12-24,2020-12-31,2020-12-31,25022.0,499.0
Soledad_20201231_290_FULL_Stress,NEGATIVE,0.0046710968017578,-7.12411925542873,0.076,0.782,0.142,0.9005,Soledad,Monterey,448732.0,['Stress'],2020-12-24,2020-12-31,2020-12-31,3521.0,43.0
Tehachapi_20201231_150_FULL,NEGATIVE,0.0138399004936218,-5.35495298533729,0.104,0.793,0.102,-0.9754,Tehachapi,Kern,927251.0,[''],2020-12-24,2020-12-31,2020-12-31,6450.0,69.0
Soledad_20201231_224_FULL,NEGATIVE,1.22785568236194E-05,-21.1273612626513,0.141,0.766,0.093,-0.9905,Soledad,Monterey,448732.0,[''],2020-12-24,2020-12-31,2020-12-31,3521.0,43.0
Soledad_20201231_289_FULL,NEGATIVE,0.0001119375228881,-14.9183448624399,0.133,0.656,0.211,0.9945,Soledad,Monterey,448732.0,[''],2020-12-24,2020-12-31,2020-12-31,3521.0,43.0
CSATF_20201231_167_FULL,NEGATIVE,0.3778435587883,-1.02274014123644,0.133,0.738,0.128,-0.3024,CSATF,Kings,156444.0,['Stress'],2020-12-24,2020-12-31,2020-12-31,1087.0,12.0
Soledad_20201231_291_FULL_Stress_PrisonConditions,NEGATIVE,0.39998871088028,-0.960078688148517,0.151,0.659,0.189,0.9212,Soledad,Monterey,448732.0,"['Stress', ' Prison Conditions']",2020-12-24,2020-12-31,2020-12-31,3521.0,43.0
Donovan_20210104_603_PrisonConditions,NEGATIVE,4.82797622679554E-05,-17.1190471440075,0.093,0.876,0.031,-0.9855,Donovan,San Diego,3370418.0,['Prison Conditions'],2020-12-28,2021-01-04,2021-01-04,29596.0,300.0
Vacaville_20210104_288_FULL_PrisonConditions_Programs_Infection,NEGATIVE,0.0001552104949952,-14.1122122239609,0.053,0.833,0.114,0.9824,Vacaville,Solano,444255.0,"['Prison Conditions', ' Programs', ' Infection']",2020-12-28,2021-01-04,2021-01-04,2981.0,15.0
Folsom_20210104_294_FULL,NEGATIVE,7.05718994139515E-05,-16.1024045158439,0.13,0.803,0.066,-0.9914,Folsom,Sacramento,1567975.0,"['Prison Conditions', ' Stress', ' Programs']",2020-12-28,2021-01-04,2021-01-04,7336.0,92.0
Soledad_20210105_286_FULL_StressInfectionPrisonConditions,NEGATIVE,0.0006898641586303,-10.7529410887063,0.053,0.802,0.145,0.9869,Soledad,Monterey,448732.0,"['Stress', ' Infection', ' Prison Conditions', ' Featured']",2020-12-29,2021-01-05,2021-01-05,4019.0,62.0
Soledad_20210105_255_FULL_Infection,NEGATIVE,0.0002886652946472,-12.6531716149193,0.053,0.865,0.082,0.7096,Soledad,Monterey,448732.0,['Infection'],2020-12-29,2021-01-05,2021-01-05,4019.0,62.0
MuleCreek_20210105_246_FULL,POSITIVE,0.778340637683868,-0.253790485081786,0.068,0.835,0.097,0.8555,Mule Creek,Amador,38531.0,[''],2020-12-29,2021-01-05,2021-01-05,298.0,2.0
Donovan_20210107_227_Full,NEGATIVE,0.004701554775238,-7.11294508698088,0.154,0.754,0.092,-0.9971,Donovan,San Diego,3370418.0,[''],2020-12-31,2021-01-07,2021-01-07,28437.0,290.0
Soledad_20210107_221_FULL,POSITIVE,0.933736443519592,-0.0687990913639539,0.07,0.792,0.138,0.9939,Soledad,Monterey,448732.0,[''],2020-12-31,2021-01-07,2021-01-07,3667.0,59.0
Soledad_20210107_292_FULL,NEGATIVE,0.0001533031463624,-14.1422274173322,0.115,0.725,0.16,0.9819,Soledad,Monterey,448732.0,[''],2020-12-31,2021-01-07,2021-01-07,3667.0,59.0
Donovan_20210107_01_16_FULL,NEGATIVE,2.07424163818359E-05,-19.5265137029835,0.117,0.839,0.044,-0.9973,Donovan,San Diego,3370418.0,[''],2020-12-31,2021-01-07,2021-01-07,28437.0,290.0
CSATF_20210107_228_Full_Infection,NEGATIVE,3.24249267578125E-05,-18.2278682782797,0.123,0.762,0.115,-0.2732,CSATF,Kings,156444.0,['Infection'],2020-12-31,2021-01-07,2021-01-07,1419.0,15.0
CSATF_20210108_236_Full,POSITIVE,0.809791266918182,-0.213243628893098,0.086,0.736,0.178,0.9959,CSATF,Kings,156444.0,[''],2021-01-01,2021-01-08,2021-01-08,1426.0,17.0
Soledad_20210108_223_FULL_PrisonConditions,NEGATIVE,0.0011273026466369,-9.75329024522731,0.052,0.898,0.049,0.0683,Soledad,Monterey,448732.0,['Prison Conditions'],2021-01-01,2021-01-08,2021-01-08,3542.0,63.0
CSATF_20210108_240_Full,NEGATIVE,0.0002272725105285,-13.2046391117852,0.107,0.749,0.143,0.9008,CSATF,Kings,156444.0,[''],2021-01-01,2021-01-08,2021-01-08,1426.0,17.0
CSATF_20210108_235_FULL,NEGATIVE,0.193543612957001,-1.78636781081345,0.1,0.751,0.149,0.9933,CSATF,Kings,156444.0,[''],2021-01-01,2021-01-08,2021-01-08,1426.0,17.0
Soledad_20210109_241_FULL,POSITIVE,0.774918258190155,-0.25831121114576,0.158,0.728,0.114,-0.9988,Soledad,Monterey,448732.0,"['Family', ' Infection', ' Prison Conditions', ' Programs']",2021-01-02,2021-01-09,2021-01-09,3564.0,64.0
Vacaville_20210111_156_FULL_Infection,NEGATIVE,2.31266021728516E-05,-19.2048149801434,0.12,0.649,0.231,0.9493,Vacaville,Solano,444255.0,"['Featured', ' Infection', ' Prison Condition']",2021-01-04,2021-01-11,2021-01-11,2938.0,18.0
CSATF_20210111_279_FULL,NEGATIVE,0.0111542344093323,-5.6910699582611,0.155,0.686,0.16,0.9261,CSATF,Kings,156444.0,[''],2021-01-04,2021-01-11,2021-01-11,1516.0,20.0
Donovan_20210111_01_05_Infection,NEGATIVE,0.0211876034736632,-4.71258837103946,0.145,0.767,0.088,-0.9307,Donovan,San Diego,3370418.0,['Infection'],2021-01-04,2021-01-11,2021-01-11,28550.0,303.0
Tehachapi_20210111_441_FULL_PrisonConditions,NEGATIVE,4.61339950561523E-05,-17.2434333360336,0.083,0.861,0.056,-0.8481,Tehachapi,Kern,927251.0,['Prison Conditions'],2021-01-04,2021-01-11,2021-01-11,7093.0,92.0
CSATF_20210111_261_FULL_Stress_Programs,NEGATIVE,0.103171169757843,-2.55314850103362,0.079,0.775,0.146,0.9743,CSATF,Kings,156444.0,"['Stress', ' Programs']",2021-01-04,2021-01-11,2021-01-11,1516.0,20.0
CSATF_20210111_281_FULL_PrisonConditions_Infection,NEGATIVE,0.0021253824234007,-8.53372709734268,0.118,0.774,0.107,-0.8488,CSATF,Kings,156444.0,"['Prison Conditions', ' Infection']",2021-01-04,2021-01-11,2021-01-11,1516.0,20.0
CSATF_20210111_259_Full_Infection_PrisonConditions,NEGATIVE,0.0002515912055968,-12.9685657359228,0.054,0.764,0.182,0.9754,CSATF,Kings,156444.0,"['Infection', ' Prison Conditions']",2021-01-04,2021-01-11,2021-01-11,1516.0,20.0
Soledad_20210112_275_FULL,NEGATIVE,0.0001839995384216,-13.7029654993886,0.123,0.805,0.072,-0.9941,Soledad,Monterey,448732.0,[''],2021-01-05,2021-01-12,2021-01-12,3648.0,76.0
MuleCreek_20210113_257_Full,NEGATIVE,4.82797622679554E-05,-17.1190471440075,0.073,0.807,0.12,0.9936,Mule Creek,Amador,38531.0,[''],2021-01-06,2021-01-13,2021-01-13,143.0,2.0
Soledad_20210113_266_FULL_Stress_PrisonConditions,NEGATIVE,2.14576721202509E-06,-27.1068578856128,0.062,0.84,0.099,0.9549,Soledad,Monterey,448732.0,"['Stress', ' Prison Conditions']",2021-01-06,2021-01-13,2021-01-13,3525.0,69.0
CSATF_20210114_265_FULL,NEGATIVE,5.7220458984375E-06,-23.6155556042204,0.125,0.731,0.144,0.9046,CSATF,Kings,156444.0,[''],2021-01-07,2021-01-14,2021-01-14,1407.0,16.0
MuleCreek_20210114_0504_FULL,NEGATIVE,0.000360369682312,-12.1532802736927,0.067,0.838,0.095,0.9828,Mule Creek,Amador,38531.0,[''],2021-01-07,2021-01-14,2021-01-14,117.0,0.0
MuleCreek_20210114_0518_FULL,NEGATIVE,8.34465026855469E-06,-22.3620352062421,0.093,0.804,0.103,0.9435,Mule Creek,Amador,38531.0,[''],2021-01-07,2021-01-14,2021-01-14,117.0,0.0
Chowchilla_20210114_270_Full,NEGATIVE,5.00679016112171E-05,-17.019954893263,0.095,0.772,0.133,0.9868,Chowchilla,Madera,160089.0,[''],2021-01-07,2021-01-14,2021-01-14,1125.0,16.0
Donovan_20210115_245_FULL,NEGATIVE,4.64916229236945E-06,-24.3260724264776,0.043,0.92,0.037,0.2233,Donovan,San Diego,3370418.0,[''],2021-01-08,2021-01-15,2021-01-15,22264.0,345.0
Soledad_20210119_323_Full_PrisonConditions_Family,NEGATIVE,0.0037986636161804,-7.48342651036527,0.059,0.842,0.098,0.798,Soledad,Monterey,448732.0,"['Prison Conditions', ' Family']",2021-01-12,2021-01-19,2021-01-19,2890.0,72.0
Tehachapi_20210119_0740_FULL,NEGATIVE,0.0001412630081175,-14.34172503008,0.027,0.809,0.164,0.9987,Tehachapi,Kern,927251.0,[''],2021-01-12,2021-01-19,2021-01-19,4865.0,98.0
Soledad_20210120_325_FULL,NEGATIVE,0.0002794861793518,-12.726921973455,0.12,0.778,0.102,-0.9972,Soledad,Monterey,448732.0,[''],2021-01-13,2021-01-20,2021-01-20,2652.0,62.0
Centinela_20210121_05_38_FULL,NEGATIVE,0.0013689398765563,-9.37144789818337,0.085,0.729,0.187,0.9988,Centinela,Imperial,191649.0,[''],2021-01-14,2021-01-21,2021-01-21,595.0,36.0
CMC_20210121_316_FULL,NEGATIVE,0.0121199488639831,-5.56083586055757,0.102,0.829,0.07,-0.8188,CMC,San Luis Obispo,278862.0,['Prison Conditions'],2021-01-14,2021-01-21,2021-01-21,1306.0,27.0
San_Quentin_20210121_07_10_FULL,NEGATIVE,0.113309025764465,-2.43579572661723,0.072,0.755,0.173,0.9712,San Quentin,Marin,260800.0,['Infection'],2021-01-14,2021-01-21,2021-01-21,433.0,15.0
Tehachapi_20210121_326_Full_PrisonConditions,NEGATIVE,3.14712524414063E-05,-18.3128319289828,0.053,0.817,0.13,0.9136,Tehachapi,Kern,927251.0,['Prison Conditions'],2021-01-14,2021-01-21,2021-01-21,4336.0,98.0
Chowchilla_20210121_324_FULL_PrisonConditions,NEGATIVE,2.02655792236328E-05,-19.5957375045493,0.074,0.824,0.103,0.7615,Chowchilla,Madera,160089.0,['Prison Conditions'],2021-01-14,2021-01-21,2021-01-21,755.0,14.0
CSATF_20210121_260_FULL_Stress_Infection,NEGATIVE,4.49419021606445E-05,-17.3153207914684,0.102,0.776,0.122,0.4532,CSATF,Kings,156444.0,"['Stress', ' Infection']",2021-01-14,2021-01-21,2021-01-21,996.0,14.0
CSATF_20210122_328_Full,POSITIVE,0.968492686748505,-0.0320661832142354,0.043,0.685,0.272,0.9984,CSATF,Kings,156444.0,[''],2021-01-15,2021-01-22,2021-01-22,900.0,16.0
Calipatria_20210122_06_48_FULL,NEGATIVE,8.27312469482422E-05,-15.6881347617098,0.042,0.794,0.163,0.9998,Calipatria,Imperial,191649.0,[''],2021-01-15,2021-01-22,2021-01-22,556.0,38.0
Ironwood_20210122_327_FULL_Programs_Infection,NEGATIVE,6.91413879394531E-06,-22.9808468137057,0.195,0.767,0.038,-0.9643,Ironwood,Riverside,2468145.0,"['Programs', ' Infection']",2021-01-15,2021-01-22,2021-01-22,16138.0,377.0
Solano_20210123_03_05_FULL,NEGATIVE,0.0012421607971192,-9.56158923543893,0.068,0.778,0.154,0.9997,Solano,Solano,444255.0,[''],2021-01-16,2021-01-23,2021-01-23,1465.0,22.0
Norco_20210123_449_Full_Infection_Family,NEGATIVE,0.123063206672668,-2.33332025813538,0.062,0.665,0.273,0.9968,Norco,Riverside,2468145.0,"['Infection', ' Family']",2021-01-16,2021-01-23,2021-01-23,14633.0,371.0
CMC_20210125_331_Full_PrisonConditions_Infection_Family,NEGATIVE,0.0004106163978575,-11.8643713137669,0.133,0.694,0.173,0.9613,CMC,San Luis Obispo,278862.0,"['Featured', ' Prison Conditions', ' Infection', ' Family']",2021-01-18,2021-01-25,2021-01-25,1119.0,28.0
CMC_20210125_332_Full_Infection,NEGATIVE,3.45706939697266E-06,-25.3660117826334,0.208,0.758,0.034,-0.9917,CMC,San Luis Obispo,278862.0,['Infection'],2021-01-18,2021-01-25,2021-01-25,1119.0,28.0
CMC_20210125_315_Full_PrisonConditions_Stress,POSITIVE,0.764422178268433,-0.272314120964874,0.034,0.717,0.25,0.9952,CMC,San Luis Obispo,278862.0,"['Prison Conditions', ' Stress']",2021-01-18,2021-01-25,2021-01-25,1119.0,28.0
Tracy_20210125_06_00_FULL,NEGATIVE,0.0872172117233276,-2.76627685001269,0.081,0.804,0.115,0.9926,Tracy,San Joaquin,782545.0,[''],2021-01-18,2021-01-25,2021-01-25,2695.0,78.0
CMC_20210125_333_Full_Stress_Feature,POSITIVE,0.594823241233826,-0.533366926797975,0.056,0.776,0.168,0.9873,CMC,San Luis Obispo,278862.0,"['Featured', ' Stress']",2021-01-18,2021-01-25,2021-01-25,1119.0,28.0
Ironwood_20210125_311_Full,POSITIVE,0.918390452861786,-0.0854998571397092,0.092,0.685,0.223,0.9958,Ironwood,Riverside,2468145.0,[''],2021-01-18,2021-01-25,2021-01-25,13952.0,357.0
Tracy_20210126_297_Full,NEGATIVE,0.0001308917999267,-14.5291978291883,0.106,0.83,0.065,-0.971,Tracy,San Joaquin,782545.0,[''],2021-01-19,2021-01-26,2021-01-26,2629.0,78.0
CMC_20210129_308_Full_PrisonConditions,POSITIVE,0.79352480173111,-0.233993836767529,0.048,0.831,0.121,0.931,CMC,San Luis Obispo,278862.0,['Prison Conditions'],2021-01-22,2021-01-29,2021-01-29,789.0,24.0
Calipatria_20210129_369_FULL_PrisonConditions_Stress,NEGATIVE,5.14984130860485E-05,-16.9434465535373,0.107,0.719,0.174,0.9892,Calipatria,Imperial,191649.0,"['Prison Conditions', ' Stress']",2021-01-22,2021-01-29,2021-01-29,466.0,41.0
Calipatria_20210129_309_FULL_Infection_Stress,NEGATIVE,0.0008425712585448,-10.3399031354806,0.051,0.851,0.099,0.9557,Calipatria,Imperial,191649.0,['Family'],2021-01-22,2021-01-29,2021-01-29,466.0,41.0
CMC_20210129_307_FULL,NEGATIVE,0.0052323341369627,-6.93009453609715,0.066,0.83,0.104,0.8783,CMC,San Luis Obispo,278862.0,"['Stress', ' Prison Conditions']",2021-01-22,2021-01-29,2021-01-29,789.0,24.0
PleasantValley_20210201_370_FULL,NEGATIVE,0.0575594305992126,-3.30934332287294,0.11,0.684,0.206,0.9901,Pleasant Valley,Riverside,2468145.0,"['Prison Conditions', ' Family', ' Stress']",2021-01-25,2021-02-01,2021-02-01,9134.0,275.0
Calipatria_20210201_374_FULL_Infection,NEGATIVE,0.0001109838485717,-14.9398078289996,0.067,0.777,0.156,0.9796,Calipatria,Imperial,191649.0,"['Infection', ' Prison Conditions']",2021-01-25,2021-02-01,2021-02-01,425.0,26.0
Calipatria_20210201_376_FULL_Family_Programs,NEGATIVE,1.77621841431774E-05,-19.9912841123371,0.082,0.769,0.149,0.989,Calipatria,Imperial,191649.0,"['Family', ' Programs']",2021-01-25,2021-02-01,2021-02-01,425.0,26.0
Tehachapi_20210201_371_Full_PrisonConditions,NEGATIVE,4.89950180053711E-05,-17.078932910309,0.142,0.731,0.127,-0.8314,Tehachapi,Kern,927251.0,['Prison Conditions'],2021-01-25,2021-02-01,2021-02-01,2808.0,81.0
CSATF_20210201_372_FULL,NEGATIVE,0.0138447880744934,-5.35440885724144,0.155,0.747,0.097,-0.9989,CSATF,Kings,156444.0,[''],2021-01-25,2021-02-01,2021-02-01,666.0,18.0
Chowchilla_ 20210201_373_FULL,NEGATIVE,0.0604980587959289,-3.24306680393088,0.109,0.769,0.122,0.5986,Chowchilla,Madera,160089.0,['Stress'],2021-01-25,2021-02-01,2021-02-01,435.0,9.0
Calipatria_20210203_383_FULL,POSITIVE,0.89759773015976,-0.108625067324391,0.194,0.673,0.133,-0.9985,Calipatria,Imperial,191649.0,[''],2021-01-27,2021-02-03,2021-02-03,377.0,27.0
Calipatria_20210203_384_FULL_Stress,NEGATIVE,0.1536785364151,-2.06183532033757,0.125,0.694,0.181,0.8777,Calipatria,Imperial,191649.0,['Stress'],2021-01-27,2021-02-03,2021-02-03,377.0,27.0
Norco_20210203_386_FULL,NEGATIVE,0.0017433762550354,-8.90641303080962,0.142,0.733,0.124,-0.9746,Norco,Riverside,2468145.0,[''],2021-01-27,2021-02-03,2021-02-03,7555.0,275.0
Calipatria_20210204_378_FULL_Infections_PrisonConditions_StressandCoping,NEGATIVE,1.22785568236194E-05,-21.1273612626513,0.065,0.787,0.148,0.9872,Calipatria,Imperial,191649.0,"['Infection', ' Prison Conditions', ' Stress']",2021-01-28,2021-02-04,2021-02-04,341.0,24.0
Calipatria_20210205_387_FULL,NEGATIVE,0.0037121772766112,-7.52391892938687,0.15,0.705,0.145,0.1646,Calipatria,Imperial,191649.0,"['Infection', ' Stress']",2021-01-29,2021-02-05,2021-02-05,333.0,25.0
CMC_20210208_346_FULL_Stress_Infection_PrisonConditions,NEGATIVE,0.00041526556015,-11.8396295258072,0.067,0.833,0.1,0.9472,CMC,San Luis Obispo,278862.0,"['Stress', ' Infection', ' Prison Conditions']",2021-02-01,2021-02-08,2021-02-08,667.0,12.0
Calipatria_20210208_350_Full_Infection_Family,NEGATIVE,0.0098066926002502,-5.895187717542,0.122,0.668,0.211,0.9924,Calipatria,Imperial,191649.0,"['Infection', ' Family']",2021-02-01,2021-02-08,2021-02-08,311.0,21.0
Soledad_20210208_362_FULL,NEGATIVE,0.0459251403808593,-3.6141180217359100,0.089,0.791,0.12,0.9561,Soledad,Monterey,448732.0,['Featured'],2021-02-01,2021-02-08,2021-02-08,997.0,32.0
NorthKern_20210209_337_FULL,POSITIVE,0.584775924682617,-0.551336028589758,0.104,0.814,0.082,-0.9892,NorthKern,Kern,927251.0,[''],2021-02-02,2021-02-09,2021-02-09,2006.0,57.0
PleasantValley_20210209_339_FULL,NEGATIVE,0.0168310403823852,-5.05637304411651,0.098,0.669,0.233,0.979,Pleasant Valley,Riverside,2468145.0,"['Programs', ' Family']",2021-02-02,2021-02-09,2021-02-09,5183.0,210.0
CMC_20210210_358_FULL_Stress,NEGATIVE,0.0010536313056945,-9.88793958791352,0.061,0.806,0.133,0.7579,CMC,San Luis Obispo,278862.0,['Stress'],2021-02-03,2021-02-10,2021-02-10,530.0,10.0
CMC_20210210_357_FULL,NEGATIVE,0.0730782747268675,-2.99461911338295,0.091,0.813,0.096,-0.1225,CMC,San Luis Obispo,278862.0,[''],2021-02-03,2021-02-10,2021-02-10,530.0,10.0
Calipatria_20210210_360_FULL,NEGATIVE,0.0077744722366331,-6.27011356581064,0.079,0.702,0.219,0.9996,Calipatria,Imperial,191649.0,[''],2021-02-03,2021-02-10,2021-02-10,247.0,14.0
Tehachapi_20210210_361_FULL,NEGATIVE,1.18017196656384E-05,-21.2517742302624,0.105,0.809,0.085,-0.9798,Tehachapi,Kern,927251.0,[''],2021-02-03,2021-02-10,2021-02-10,1861.0,57.0
ValleyState_20210211_443_FULL_PrisonConditions,NEGATIVE,0.0008009076118468,-10.4438649226465,0.097,0.757,0.146,0.9337,Valley State,Madera,160089.0,['Prison Conditions'],2021-02-04,2021-02-11,2021-02-11,255.0,11.0
PleasantValley_20210211_396_Full_PrisonConditions_Stress_Programs_Family,NEGATIVE,3.46899032591663E-05,-18.0366408741224,0.079,0.761,0.161,0.8766,Pleasant Valley,Riverside,2468145.0,"['Prison Conditions', ' Stress', ' Family', ' Programs']",2021-02-04,2021-02-11,2021-02-11,4308.0,186.0
CMC_20210211_446_FULL,NEGATIVE,0.0001968741416932,-13.5422427490171,0.069,0.785,0.146,0.9927,CMC,San Luis Obispo,278862.0,[''],2021-02-04,2021-02-11,2021-02-11,515.0,9.0
CMC_20210211_447_FULL_Family_Infection,NEGATIVE,0.0728031396865843,-2.99953344993923,0.039,0.774,0.187,0.9855,CMC,San Luis Obispo,278862.0,"['Family', ' Infection']",2021-02-04,2021-02-11,2021-02-11,515.0,9.0
CMC_20210212_0551_FULL,NEGATIVE,0.0003234148025511,-12.3956601960828,0.017,0.821,0.161,0.9994,CMC,San Luis Obispo,278862.0,[''],2021-02-05,2021-02-12,2021-02-12,503.0,10.0
CMC_20210212_439_FULL,NEGATIVE,9.53674316395148E-06,-21.9297153911047,0.153,0.778,0.069,-0.9954,CMC,San Luis Obispo,278862.0,[''],2021-02-05,2021-02-12,2021-02-12,503.0,10.0
PleasantValley_20210214_429_FULL,NEGATIVE,0.106470823287964,-2.513608388222,0.088,0.722,0.19,0.9966,Pleasant Valley,Riverside,2468145.0,[''],2021-02-07,2021-02-14,2021-02-14,3260.0,158.0
Delano_20210216_428_FULL,NEGATIVE,0.000182330608368,-13.7247030415015,0.088,0.789,0.123,0.9971,Delano,Kern,927251.0,[''],2021-02-09,2021-02-16,2021-02-16,1375.0,42.0
Delano_20210216_432_FULL,NEGATIVE,0.0001459121704101,-14.2625486015408,0.128,0.73,0.142,0.8996,Delano,Kern,927251.0,[''],2021-02-09,2021-02-16,2021-02-16,1375.0,42.0
CMC_20210216_425_FULL_Stress,NEGATIVE,0.312400460243225,-1.2346186114026,0.089,0.726,0.185,0.9805,CMC,San Luis Obispo,278862.0,['Stress'],2021-02-09,2021-02-16,2021-02-16,422.0,10.0
CMC_20210216_426_FULL_Infection_PrisonConditions,NEGATIVE,0.0002326369285583,-13.1502475354061,0.071,0.835,0.094,0.9527,CMC,San Luis Obispo,278862.0,"['Infection', ' Prison Conditions']",2021-02-09,2021-02-16,2021-02-16,422.0,10.0
Pleasant Valley_20210217_402_FULL_Programs,NEGATIVE,0.0001488924026488,-14.2132418239552,0.123,0.756,0.121,-0.4008,Pleasant Valley,Riverside,2468145.0,['Programs'],2021-02-10,2021-02-17,2021-02-17,2787.0,146.0
Delano_20210217_409_FULL_Infection,NEGATIVE,0.0006251931190491,-10.9593490120171,0.1,0.749,0.151,0.8958,Delano,Kern,927251.0,['Infection'],2021-02-10,2021-02-17,2021-02-17,1290.0,40.0
Norco_20210218_10_04_FULL_Stress,NEGATIVE,8.70227813720703E-06,-22.2255434029317,0.098,0.819,0.084,-0.5956,Norco,Riverside,2468145.0,['Stress'],2021-02-11,2021-02-18,2021-02-18,2581.0,138.0
High Desert_20210219_410_FULL_Stress_Infection,POSITIVE,0.802808463573456,-0.222094462638359,0.094,0.765,0.141,0.9807,High Desert,Lassen,30065.0,"['Stress', ' Infection']",2021-02-12,2021-02-19,2021-02-19,48.0,0.0
ValleyState_20210221_496_Full_Family_PrisonConditions_Stress_Infection,NEGATIVE,0.0009351372718812,-10.1278848574978,0.079,0.778,0.143,0.9475,Valley State,Madera,160089.0,"['Family', ' Prison Conditions', ' Stress', ' Infection']",2021-02-14,2021-02-21,2021-02-21,194.0,12.0
CMC_20210221_488_FULL_Family_Infection_PrisonConditions,NEGATIVE,0.153050124645233,-2.06678750810098,0.128,0.67,0.202,0.9863,CMC,San Luis Obispo,278862.0,"['Family', ' Infection', ' Prison Conditions']",2021-02-14,2021-02-21,2021-02-21,307.0,4.0
Wasco_20210221_492a_FULL_Stress_PrisonConditions,NEGATIVE,1.81198120116077E-05,-19.9311443140104,0.114,0.725,0.161,0.7142,Wasco,Kern,927251.0,"['Stress', ' Prison Conditions']",2021-02-14,2021-02-21,2021-02-21,937.0,37.0
Tracy_20210222_451_FULL_Stress,NEGATIVE,0.0003944039344787,-11.9531281522002,0.21,0.681,0.11,-0.9597,Tracy,San Joaquin,782545.0,['Stress'],2021-02-15,2021-02-22,2021-02-22,867.0,45.0
CMC_20210222_490_Full,NEGATIVE,0.0034645795822143,-7.64584791661443,0.126,0.747,0.126,-0.7312,CMC,San Luis Obispo,278862.0,[''],2021-02-15,2021-02-22,2021-02-22,311.0,3.0
ValleyState_20210222_457_Full,NEGATIVE,7.66515731811523E-05,-15.8862161279514,0.092,0.768,0.14,0.9894,Valley State,Madera,160089.0,[''],2021-02-15,2021-02-22,2021-02-22,218.0,12.0
Wasco_20210222_494_FULL_Family_PrisonConditions,NEGATIVE,0.0002650618553161,-12.8483789691322,0.059,0.828,0.113,0.9915,Wasco,Kern,927251.0,"['Family', ' Prison Conditions']",2021-02-15,2021-02-22,2021-02-22,973.0,36.0
High Desert_20210222_503_FULL,NEGATIVE,0.0001114606857299,-14.9290510711899,0.157,0.742,0.101,-0.9977,High Desert,Lassen,30065.0,[''],2021-02-15,2021-02-22,2021-02-22,43.0,0.0
PleasantValley_20210222_8_04_Full,NEGATIVE,0.0001674890518188,-13.9282206895489,0.037,0.803,0.161,0.9995,Pleasant Valley,Riverside,2468145.0,[''],2021-02-15,2021-02-22,2021-02-22,2123.0,126.0
Wasco_20210222_455_FULL_Family_PrisonConditions_Stress,NEGATIVE,0.004080057144165,-7.35838151591162,0.095,0.746,0.159,0.9923,Wasco,Kern,927251.0,"['Family', ' Prison Conditions', ' Stress']",2021-02-15,2021-02-22,2021-02-22,973.0,36.0
Calipatria_20210222_3_32_FULL_PrisonConditions,NEGATIVE,7.5101852415882E-06,-22.7072896528129,0.175,0.651,0.175,0.0,Calipatria,Imperial,191649.0,"['Prison Conditions', ' Program', ' Stress']",2021-02-15,2021-02-22,2021-02-22,110.0,10.0
Calipatria_20210222_458_FULL_Infection_PrisonConditions,NEGATIVE,7.3552131652832E-05,-15.9939712880468,0.081,0.75,0.168,0.9763,Calipatria,Imperial,191649.0,"['Infection', ' Prison Conditions']",2021-02-15,2021-02-22,2021-02-22,110.0,10.0
