Filename,Sentiment,Polarity,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment
Tehachapi_20210119_0740_Family,NEGATIVE,0.0001122951507568,0.057,0.813,0.131,0.9177
Tehachapi_20210119_0740_FULL,NEGATIVE,0.0001412630081175,0.027,0.809,0.164,0.9987
Tehachapi_20210119_0740_PrisonConditions1,NEGATIVE,4.97102737427868e-05,0.054,0.839,0.108,0.8679
Tehachapi_20210119_0740_PrisonConditions2,NEGATIVE,3.635883331298828e-05,0.018,0.815,0.167,0.9934
Tehachapi_20210121_326_Full_PrisonConditions,NEGATIVE,3.147125244140625e-05,0.053,0.817,0.13,0.9136
Tehachapi_20210201_371_Full_PrisonConditions,NEGATIVE,4.899501800537109e-05,0.142,0.731,0.127,-0.8314
Tehachapi_20210208_347_Family_PrisonConditons1,NEGATIVE,0.0001542568206788,0.121,0.802,0.077,-0.9133
Tehachapi_20210210_361_FULL,NEGATIVE,1.1801719665638366e-05,0.105,0.809,0.085,-0.9798
Tehachapi_20210210_361_Infection1_Family1_PrisonConditions1,NEGATIVE,1.1801719665638366e-05,0.067,0.862,0.071,-0.4074
Tehachapi_20210210_361_Infection2_Family2_Stress1,NEGATIVE,4.768371582042352e-05,0.127,0.749,0.124,0.5466
Tehachapi_20210210_361_Stress_Infection,NEGATIVE,0.000204861164093,0.086,0.87,0.043,-0.9255
Tehachapi_20210302_521_FULL,POSITIVE,0.9909776449203492,0.048,0.818,0.133,0.9686
Tehachapi_20210422_906_FULL_PrisonConditions,NEGATIVE,0.0052309632301331,0.068,0.867,0.065,-0.6869
TheoLacy_20210322_06_21_Family1,NEGATIVE,1.4066696166992188e-05,0.079,0.837,0.084,0.5821
TheoLacy_20210322_06_21_FULL,NEGATIVE,6.246566772460938e-05,0.093,0.772,0.135,0.9989
TheoLacy_20210322_06_21_Infection1PrisonConditions1Family2,NEGATIVE,4.053115844837585e-06,0.156,0.738,0.106,-0.9437
TheoLacy_20210322_06_21_Infection2,NEGATIVE,9.512901306163446e-05,0.06,0.79,0.149,0.9884
TheoLacy_20210322_06_21_Infection3,NEGATIVE,3.4332275390625e-05,0.077,0.791,0.132,0.9668
TheoLacy_20210322_06_21_PrisonConditions3Programs2,NEGATIVE,0.1504029035568237,0.067,0.805,0.128,0.9858
TheoLacy_20210322_06_21_PrisonConditions4,NEGATIVE,0.0001419782638549,0.099,0.694,0.207,0.991
TheoLacy_20210322_06_21_StressPrograms1PrisonConditions2,NEGATIVE,0.0065274238586425,0.089,0.837,0.074,-0.8796
Tracy_20210125_06_00_Family,NEGATIVE,0.000626027584076,0.033,0.904,0.063,0.7896
Tracy_20210125_06_00_FULL,NEGATIVE,0.0872172117233276,0.081,0.804,0.115,0.9926
Tracy_20210125_06_00_PrisonConditions1,NEGATIVE,0.0011003017425536,0.114,0.82,0.066,-0.9787
Tracy_20210125_06_00_PrisonConditions2,NEGATIVE,3.218650817982116e-06,0.147,0.82,0.034,-0.9862
Tracy_20210125_06_00_Stress,NEGATIVE,6.437301635631165e-06,0.08,0.813,0.107,0.6442
Tracy_20210126_297_Full,NEGATIVE,0.0001308917999267,0.106,0.83,0.065,-0.971
Tracy_20210126_297_PrisonConditions,NEGATIVE,0.0001612901687622,0.095,0.809,0.096,0.3079
Tracy_20210126_297_Stress,NEGATIVE,0.000756859779358,0.141,0.776,0.083,-0.7579
Tracy_20210126_298_FULL_Family_PrisonConditions_Stress,NEGATIVE,0.0382929444313048,0.099,0.845,0.056,-0.9487
Tracy_20210205_394_Full_Stress,NEGATIVE,5.602836608775696e-06,0.061,0.891,0.048,-0.6038
Tracy_20210222_451_FULL_Stress,NEGATIVE,0.0003944039344787,0.21,0.681,0.11,-0.9597
Tracy_20210224_463_FULL,NEGATIVE,0.0006877183914183,0.087,0.762,0.151,0.9779
Tracy_20210226_480_FULL,NEGATIVE,0.047920286655426,0.096,0.772,0.131,0.9916
Tracy_20210226_480_PrisonConditions,NEGATIVE,0.0016168355941772,0.053,0.842,0.105,0.8221
Tracy_20210311_662_FULL_FamilyProgramsStress,NEGATIVE,2.205371856678351e-05,0.099,0.738,0.163,0.989
Tracy_20210312_661_FULL_Stress_PrisonConditions,NEGATIVE,0.0004498362541199,0.119,0.794,0.086,-0.9137
Tracy_20210315_548_English_PrisonConditions_Stress_Family,NEGATIVE,0.0178031921386719,0.152,0.712,0.136,-0.9638
Tracy_20210315_548_Spanish_PrisonConditions_Stress_Family,POSITIVE,0.619424045085907,0.069,0.931,0.0,-0.981
Tracy_20210316_581_Family,POSITIVE,0.7259877324104309,0.125,0.754,0.121,-0.4337
Tracy_20210316_581_Full,NEGATIVE,0.0182349681854248,0.14,0.742,0.119,-0.9548
Tracy_20210316_581_Infection_PrisonConditions,NEGATIVE,8.90493392944336e-05,0.161,0.744,0.096,-0.96
Tracy_20210319_580_FULL_Family,NEGATIVE,0.0004253983497619,0.125,0.649,0.226,0.9724
Tracy_20210330_588_FULL_Stress_PrisonConditions,NEGATIVE,0.0003652572631835,0.069,0.877,0.055,-0.7611
Tracy_202110316_545_PrisonConditions_Infection,NEGATIVE,0.000266134738922,0.119,0.773,0.107,-0.609
Tulare_BobWiley_20210908_44718_FULL,NEGATIVE,0.0005475878715516,0.019,0.838,0.143,0.9962
Tulare_BobWiley_20210908_44718_PrisonConditions,NEGATIVE,5.16176223755993e-05,0.017,0.89,0.093,0.982
Tulare_BobWiley_20211112_16604_FULL,NEGATIVE,0.0003575086593627,0.041,0.763,0.196,0.9984
Tulare_BobWiley_20211112_16604_PrisonConditions_Stress,NEGATIVE,8.106231689564147e-06,0.089,0.741,0.17,0.9502
Tulare_BobWiley_20220302_13180_Family_Featured,NEGATIVE,9.930133819580078e-05,0.049,0.837,0.114,0.8987
Tulare_BobWiley_20220302_13180_FULL,NEGATIVE,0.0001695156097412,0.063,0.758,0.179,0.9998
Tulare_BobWiley_20220302_13180_PrisonConditions_Family_Stress,NEGATIVE,0.0032419562339783,0.046,0.792,0.161,0.9675
Tulare_BobWiley_20220302_13180_Programs_Infection,NEGATIVE,5.2571296692005554e-05,0.047,0.859,0.094,0.802
Tulare_Main_20211227_94959_FULL,NEGATIVE,0.0023005604743957,0.039,0.743,0.218,0.9999
Tulare_Main_20211227_94959_PrisonConditions,NEGATIVE,0.0415053367614746,0.0,0.855,0.145,0.9858
Tulare_SouthCounty_20211105_16555_FULL,NEGATIVE,0.0002611279487609,0.061,0.817,0.121,0.998
Tulare_SouthCounty_20211105_16555_PrisonConditions1,NEGATIVE,0.0018354058265686,0.068,0.889,0.043,-0.8896
Tulare_SouthCounty_20211105_16555_PrisonConditions2,NEGATIVE,4.196166992198602e-05,0.134,0.819,0.047,-0.9811
Tulare_SouthCounty_20211105_16555_Stress_Featured,NEGATIVE,0.0422016978263856,0.082,0.861,0.056,-0.862
USP_Victorville_20210922_001_FULL,NEGATIVE,5.877017974842413e-05,0.173,0.751,0.077,-0.9981
USP_Victorville_20210922_001_PrisonConditions_Infection,NEGATIVE,5.877017974842413e-05,0.186,0.756,0.057,-0.9988
USP_Victorville_20210924_000_FULL_PrisonConditions_Programs,NEGATIVE,0.0028334259986876,0.159,0.748,0.093,-0.9934
Vacaville_20201015_154_FULL,NEGATIVE,0.0010746121406556,0.122,0.76,0.119,-0.1531
Vacaville_20201015_154_PrisonConditions,NEGATIVE,0.0237131714820861,0.159,0.755,0.086,-0.9694
Vacaville_20201015_154_Stress,NEGATIVE,4.220008850097656e-05,0.154,0.695,0.15,0.0
Vacaville_20201112_035_FULL,NEGATIVE,3.099441528431335e-06,0.096,0.814,0.091,-0.3326
Vacaville_20201124_01_45_FULL_PrisonConditions,NEGATIVE,7.987022400013366e-06,0.034,0.843,0.122,0.9947
Vacaville_20201222_100_FULL,NEGATIVE,0.1442949771881103,0.057,0.72,0.223,0.994
Vacaville_20201222_100_Infection,NEGATIVE,0.0186594724655152,0.091,0.72,0.188,0.9578
Vacaville_20201222_155_Full,NEGATIVE,1.6450881958007812e-05,0.183,0.731,0.086,-0.9994
Vacaville_20201222_155_Infection,NEGATIVE,3.325939178477899e-05,0.12,0.789,0.091,-0.7717
Vacaville_20201222_155_Prison Conditions & Stress,NEGATIVE,0.0023921728134156,0.152,0.766,0.082,-0.9496
Vacaville_20201222_155_Prison Conditions,NEGATIVE,8.356571197520868e-05,0.152,0.763,0.085,-0.9693
Vacaville_20201222_155_Stress,NEGATIVE,2.264976501575866e-06,0.245,0.701,0.054,-0.975
Vacaville_20210104_288_FULL_PrisonConditions_Programs_Infection,NEGATIVE,0.0001552104949952,0.053,0.833,0.114,0.9824
Vacaville_20210106_234_FULL,NEGATIVE,0.008905291557312,0.121,0.669,0.211,0.9929
Vacaville_20210111_156_FULL_Infection,NEGATIVE,2.312660217285156e-05,0.12,0.649,0.231,0.9493
Vacaville_20210426_532_FamilyPrisonConditions,NEGATIVE,0.4429121017456054,0.046,0.7,0.253,0.9995
Vacaville_20210426_532_FULL,NEGATIVE,0.004881739616394,0.054,0.729,0.218,0.9998
Vacaville_20210426_532_PrisonConditionsInfection,NEGATIVE,0.004881739616394,0.06,0.764,0.176,0.9979
Vacaville_20210426_839_FULL,NEGATIVE,4.470348358165399e-05,0.14,0.806,0.053,-0.9964
Vacaville_20210426_839_StressPrisonConditions,NEGATIVE,4.220008850097656e-05,0.158,0.821,0.021,-0.9954
Vacaville_20210426_862_FULL_PrisonConditions,NEGATIVE,4.458427429199219e-05,0.041,0.825,0.134,0.9925
Vacaville_20210426_873_FULL_PrisonConditionsInfectionStress,NEGATIVE,0.01767760515213,0.106,0.771,0.123,0.749
Vacaville_20210426_900_FULL,NEGATIVE,0.0561618208885191,0.019,0.848,0.133,0.9952
Vacaville_20210426_900_Infection,NEGATIVE,9.65595245360218e-05,0.006,0.874,0.12,0.99
Vacaville_20210426_901_FULL,NEGATIVE,6.67572021484375e-06,0.087,0.807,0.106,0.988
Vacaville_20210426_901_Infection,NEGATIVE,0.0194333791732788,0.082,0.851,0.068,-0.8588
Vacaville_20210426_901_PrisonConditions,NEGATIVE,6.9141387939453125e-06,0.09,0.833,0.077,-0.7347
Vacaville_20210428_845_FULL,NEGATIVE,0.0010941028594971,0.104,0.795,0.101,-0.9785
Vacaville_20210428_845_PrisonConditionsInfectionStress,NEGATIVE,0.0008963942527772,0.085,0.844,0.072,-0.9332
Vacaville_20210428_845_PrisonConditionsProgramsStress,NEGATIVE,0.0002464652061462,0.143,0.757,0.1,-0.9884
Vacaville_20210428_845_PrisonConditionsStress,NEGATIVE,1.0371208190806946e-05,0.096,0.849,0.056,-0.9663
Vacaville_20210429_7_14_FULL,NEGATIVE,2.3245811462402344e-05,0.087,0.777,0.136,0.9984
Vacaville_20210429_7_14_Infection,NEGATIVE,2.3245811462402344e-05,0.137,0.771,0.092,-0.9851
Vacaville_20210429_7_14_Prisonconditions,NEGATIVE,1.2278556823619446e-05,0.107,0.744,0.149,0.9666
Vacaville_20210429_7_14_Stress,NEGATIVE,4.386901855479852e-05,0.065,0.854,0.081,0.7222
Vacaville_20210430_1005_FULL,NEGATIVE,0.0066050887107848,0.058,0.812,0.129,0.9496
Vacaville_20210430_1005_Infection_PrisonConditions,NEGATIVE,0.0113091468811036,0.06,0.801,0.139,0.9561
Vacaville_20210430_1006_FULL,NEGATIVE,0.0078629851341247,0.104,0.801,0.095,-0.8001
Vacaville_20210430_1006_InfectionStress,NEGATIVE,0.001916766166687,0.127,0.777,0.096,-0.9308
Vacaville_20210430_1007_FULL,NEGATIVE,0.000249683856964,0.107,0.819,0.074,-0.9648
Vacaville_20210430_1008_FULL,NEGATIVE,5.125999450794616e-06,0.056,0.847,0.097,0.9162
Vacaville_20210430_1014_FULL_InfectionPrisonConditions,NEGATIVE,2.7060508728027344e-05,0.112,0.868,0.02,-0.9845
Vacaville_20210707_15983_Full,NEGATIVE,0.0029305815696716,0.044,0.793,0.163,0.9998
Vacaville_20210707_15983_Infection_Stress,NEGATIVE,0.0025171637535096,0.061,0.864,0.074,0.7149
Vacaville_20210707_15983_Infection_Stress_Family,NEGATIVE,0.0064988732337951,0.05,0.826,0.123,0.9851
Vacaville_20210817_646_FULL,NEGATIVE,7.796287536621094e-05,0.084,0.81,0.105,0.903
Vacaville_20210817_646_PrisonConditions_Infection,NEGATIVE,0.0003966689109802,0.091,0.793,0.116,0.6829
Vacaville_20210817_646_PrisonConditions_Infection2,NEGATIVE,4.4465065002441406e-05,0.071,0.857,0.071,-0.0222
Vacaville_20211227_51626_FULL,NEGATIVE,0.0001481771469116,0.082,0.783,0.135,0.9976
Vacaville_20211227_51626_Infection2_Family,NEGATIVE,8.14199447631836e-05,0.141,0.754,0.105,-0.8839
Vacaville_20211227_51626_PrisonConditions_Infection,NEGATIVE,0.0001481771469116,0.07,0.847,0.084,0.8548
Vacaville_20211227_51626_Stress_Infection3,NEGATIVE,0.0028848648071287,0.072,0.806,0.122,0.9373
Vacaville_20220114_49400_Family_Stress2_PrisonConditions2,NEGATIVE,0.0065661668777465,0.151,0.761,0.089,-0.9824
Vacaville_20220114_49400_FULL,NEGATIVE,1.895427703857422e-05,0.104,0.776,0.119,0.9802
Vacaville_20220114_49400_Infection_Stress3,NEGATIVE,2.264976501575866e-06,0.058,0.758,0.184,0.991
Vacaville_20220114_49400_PrisonConditions_Stress,NEGATIVE,4.05311584471546e-05,0.1,0.854,0.046,-0.9808
Vacaville_20220309_55552_Family_PrisonConditions_Programs,NEGATIVE,4.553794860839844e-05,0.042,0.824,0.134,0.9922
Vacaville_20220309_55552_FULL,NEGATIVE,0.0002703070640563,0.04,0.776,0.183,0.9996
Vacaville_20220309_55552_Stress,NEGATIVE,0.0104517936706544,0.034,0.865,0.101,0.9153
Valley State_20210303_526_FULL_PrisonConditionsFamily,NEGATIVE,0.0032611489295959,0.139,0.684,0.178,0.9137
Valley State_20210315_541_FULL,NEGATIVE,2.026557922363281e-05,0.134,0.737,0.128,-0.9599
Valley State_20210315_541_Infection_PrisonConditions_Stress,NEGATIVE,8.702278137207031e-06,0.187,0.745,0.067,-0.9976
Valley State_20210319_575_FULL_Stress_Family,NEGATIVE,1.907348632801397e-05,0.067,0.792,0.141,0.8934
Valley State_20210319_576_FULL,NEGATIVE,0.0019153356552124,0.092,0.774,0.135,0.9991
Valley State_20210319_576_PrisonConditionsInfectionStress,NEGATIVE,2.9087066650390625e-05,0.099,0.831,0.07,-0.9746
Valley State_20210319_576_PrisonConditionsStress,NEGATIVE,1.907348632801397e-05,0.087,0.776,0.137,0.9909
Valley State_20210319_576_PrisonConditionsStressFamily,NEGATIVE,4.291534423839227e-05,0.091,0.814,0.095,-0.8771
ValleyState_20210121_515_FULL_PrisonConditions,POSITIVE,0.5268179178237915,0.09,0.686,0.224,0.9893
ValleyState_20210211_443_FULL_PrisonConditions,NEGATIVE,0.0008009076118468,0.097,0.757,0.146,0.9337
ValleyState_20210221_496_Full_Family_PrisonConditions_Stress_Infection,NEGATIVE,0.0009351372718812,0.079,0.778,0.143,0.9475
ValleyState_20210222_457_Full,NEGATIVE,7.665157318115234e-05,0.092,0.768,0.14,0.9894
ValleyState_20210222_457_Infection_PrisonConditions,NEGATIVE,0.0001249313354492,0.066,0.827,0.107,0.9741
ValleyState_20210222_486_Full_Infections_PrisonConditions_Family,NEGATIVE,0.0020730495452879,0.047,0.888,0.064,0.7624
ValleyState_20210226_478_Full,NEGATIVE,0.0001497268676757,0.108,0.835,0.057,-0.9966
ValleyState_20210226_478_PrisonConditions_A_Infections,NEGATIVE,0.0001494884490967,0.123,0.814,0.062,-0.9671
ValleyState_20210226_478_Programs_Stress_A,NEGATIVE,0.0001950860023499,0.079,0.83,0.092,0.6133
ValleyState_20210226_478_Stress_B_PrisonConditions_B,NEGATIVE,8.893013000477179e-05,0.123,0.832,0.045,-0.9778
Valleystate_20210301_514_FULL (1),NEGATIVE,0.0700358152389526,0.151,0.782,0.068,-0.9978
Valleystate_20210301_514_FULL,NEGATIVE,0.0700358152389526,0.151,0.782,0.068,-0.9978
Valleystate_20210301_514_Infection (1),NEGATIVE,2.837181091319696e-05,0.14,0.805,0.055,-0.9888
Valleystate_20210301_514_Infection,NEGATIVE,2.837181091319696e-05,0.14,0.805,0.055,-0.9888
Valleystate_20210301_514_PrisonConditions_Infection (1),NEGATIVE,0.0001382827758787,0.172,0.779,0.048,-0.995
Valleystate_20210301_514_PrisonConditions_Infection,NEGATIVE,0.0001382827758787,0.172,0.779,0.048,-0.995
ValleyState_20210301_537_FULL,NEGATIVE,0.0001981854438781,0.082,0.824,0.094,0.6313
ValleyState_20210301_537_Infection_Stress2,POSITIVE,0.7305068969726562,0.068,0.825,0.107,0.8227
Valleystate_20210322_627_FamilyPrograms,NEGATIVE,0.0003939270973205,0.134,0.804,0.062,-0.9674
Valleystate_20210322_627_FULL,NEGATIVE,0.0003392696380616,0.165,0.736,0.098,-0.9973
Valleystate_20210322_627_PrisonConditionsInfection,NEGATIVE,1.1086463928222656e-05,0.152,0.792,0.056,-0.9871
Valleystate_20210322_627_StressInfection,NEGATIVE,0.0009191036224364,0.213,0.629,0.158,-0.9823
ValleyState_20210325_634_FULL_FamilyStressPrisonConditions,POSITIVE,0.6019161343574524,0.081,0.676,0.242,0.9975
ValleyState_20210329_593_FULL,NEGATIVE,0.0001004934310911,0.109,0.782,0.11,-0.4588
ValleyState_20210329_593_PrisonConditions,NEGATIVE,7.04526901244007e-05,0.135,0.759,0.106,-0.8834
ValleyState_20210329_593_Programs,NEGATIVE,0.0005523562431335,0.092,0.824,0.084,-0.7717
ValleyState_20210329_594_FULL_Infection_PrisonConditons_Family,NEGATIVE,5.316734313964844e-05,0.154,0.683,0.163,0.6378
ValleyState_20210330_587_FULL,NEGATIVE,2.6702880859375e-05,0.169,0.614,0.218,0.8296
ValleyState_20210330_587_PrisonConditionsInfection,NEGATIVE,2.6702880859375e-05,0.169,0.614,0.218,0.8296
ValleyState_20210402_613_FULL_PrisonConditions_Infection,POSITIVE,0.9586489796638488,0.021,0.677,0.302,0.9981
ValleyState_20210402_614_FULL_PrisonConditions_Infection,NEGATIVE,0.0065497159957885,0.067,0.809,0.124,0.987
ValleyState_20210406_969_FULL_Programs_Family_Infection,NEGATIVE,0.0562483668327331,0.035,0.828,0.137,0.9972
ValleyState_20210412_948_FULL_PrisonConditionsInfectionStress,POSITIVE,0.6885764002799988,0.093,0.784,0.123,0.8243
ValleyState_20210413_950_FULL,NEGATIVE,0.009800910949707,0.069,0.839,0.092,0.962
ValleyState_20210413_950_InfectionStress,NEGATIVE,8.606910705555304e-05,0.076,0.857,0.067,-0.3342
ValleyState_20210413_953_FULL,POSITIVE,0.5440223217010498,0.101,0.785,0.114,0.9798
ValleyState_20210413_953_Infection_Stress,NEGATIVE,0.0004124045372008,0.101,0.805,0.094,-0.2422
ValleyState_20210420_715_Family_Stress,NEGATIVE,4.744529724121094e-05,0.053,0.845,0.102,0.9274
ValleyState_20210420_715_FULL(duplicate),NEGATIVE,4.410743713378906e-05,0.093,0.812,0.095,0.8121
ValleyState_20210420_715_FULL,NEGATIVE,0.0004200339317321,0.076,0.828,0.096,0.9781
ValleyState_20210420_715_Infection_PrisonConditions,NEGATIVE,0.0001345872879028,0.047,0.867,0.086,0.9179
ValleyState_20210420_715_Programs_Infection,NEGATIVE,3.957748413074835e-05,0.165,0.773,0.062,-0.9749
ValleyState_20210426_859_FULL_FamilyPrisonConditionsInfection,NEGATIVE,0.0002111792564392,0.08,0.805,0.115,0.9608
ValleyState_20210428_840_FULL.docx,NEGATIVE,0.0026888847351074,0.08,0.794,0.126,0.9796
ValleyState_20210428_840_FULL_PrisonConditionsStressFamily,NEGATIVE,0.0005530714988708,0.079,0.801,0.119,0.9734
Ventura_Main_20211108_55547_FULL,NEGATIVE,0.0086483955383299,0.031,0.765,0.205,0.9987
Ventura_Main_20211108_55547_Infection,NEGATIVE,0.0105917453765868,0.013,0.799,0.188,0.9898
Ventura_Main_20211109_47163_FULL,NEGATIVE,0.0002668499946594,0.019,0.69,0.29,0.9999
Ventura_Main_20211109_47163_Infection,NEGATIVE,0.0002668499946594,0.031,0.826,0.144,0.9859
Ventura_Main_20211109_47163_PrisonConditions,NEGATIVE,0.0003337860107421,0.02,0.632,0.347,0.9995
Ventura_Main_20211112_75636_Family_Infection,NEGATIVE,0.0001969933509827,0.136,0.758,0.105,-0.8661
Ventura_Main_20211112_75636_FULL,NEGATIVE,0.0002222657203674,0.127,0.712,0.161,0.9921
Ventura_Main_20211112_75636_Stress,NEGATIVE,0.000729501247406,0.11,0.785,0.105,0.2441
Ventura_Main_20211117_90427_FULL,NEGATIVE,3.635883331298828e-05,0.08,0.768,0.152,0.9996
Ventura_Main_20211117_90427_Programs_Stress,NEGATIVE,0.000204861164093,0.053,0.823,0.124,0.9582
Ventura_Main_20211117_90427_Stress,NEGATIVE,0.3608180284500122,0.028,0.807,0.165,0.99
Ventura_Main_20211118_91541_FULL,NEGATIVE,2.1219253540039062e-05,0.047,0.843,0.111,0.9933
Ventura_Main_20211215_87702_FULL_PrisonConditions_Infection,NEGATIVE,2.41994857788086e-05,0.014,0.966,0.02,0.5994
Ventura_Main_20211220_62194_FULL,NEGATIVE,0.0032167434692383,0.047,0.86,0.093,0.9996
Ventura_Main_20211220_62194_PrisonConditions,NEGATIVE,0.0006573796272277,0.014,0.918,0.068,0.9764
Ventura_Main_20211220_62194_Stress_Featured,NEGATIVE,0.0009030103683471,0.041,0.9,0.06,0.4123
Ventura_Main_20211223_95494_Family_Infection_Featured,NEGATIVE,3.421306610118524e-05,0.11,0.693,0.197,0.9929
Ventura_Main_20211223_95494_FULL,NEGATIVE,0.0028035640716551,0.09,0.693,0.218,0.9998
Ventura_Main_20211223_95494_Infection_PrisonConditions_Featured,NEGATIVE,4.24385070799671e-05,0.08,0.758,0.162,0.9885
Ventura_Main_20220103_11818_FULL,NEGATIVE,7.152557373046875e-06,0.07,0.79,0.139,0.9987
Ventura_Main_20220103_11818_Infection,NEGATIVE,7.152557373046875e-06,0.05,0.861,0.089,0.9722
Ventura_Main_20220103_11818_Stress_PrisonConditions_Family,NEGATIVE,1.7166137695201478e-05,0.055,0.842,0.103,0.9405
Ventura_Todd_20211109_15925_Family_PrisonConditions,NEGATIVE,0.0091831684112547,0.038,0.808,0.153,0.9869
Ventura_Todd_20211109_15925_FULL,NEGATIVE,0.1675795316696167,0.012,0.772,0.216,0.9989
Ventura_Todd_20211109_61440_FULL,NEGATIVE,6.437301635631165e-06,0.039,0.804,0.157,0.9998
Ventura_Todd_20211109_61440_PrisonConditions1_Featured,NEGATIVE,7.784366607677118e-05,0.025,0.827,0.148,0.961
Ventura_Todd_20211109_61440_PrisonConditions2,NEGATIVE,3.695487975963197e-06,0.07,0.856,0.074,0.1533
Ventura_Todd_20211109_61440_PrisonConditions3_Programs,NEGATIVE,0.0043739080429076,0.017,0.886,0.097,0.9866
Ventura_Todd_20211109_94215_Family_Stress_Featured,NEGATIVE,0.0001018047332763,0.096,0.82,0.084,-0.5844
Ventura_Todd_20211109_94215_FULL,NEGATIVE,0.0005092620849608,0.062,0.763,0.175,0.9999
Ventura_Todd_20211109_94215_PrisonConditions_Infection_Featured,NEGATIVE,5.92470169068493e-05,0.096,0.853,0.051,-0.988
Ventura_Todd_20211109_94215_Programs,NEGATIVE,0.0001260042190551,0.08,0.823,0.097,0.9258
Ventura_Todd_20211110_71593_FULL,NEGATIVE,0.0777370333671569,0.115,0.722,0.163,0.9841
Ventura_Todd_20211112_20428_FULL_PrisonConditions_Stress,NEGATIVE,1.7523765563964844e-05,0.037,0.856,0.106,0.9951
Ventura_Todd_20211130_75217_FULL_Stress,NEGATIVE,3.457069396961554e-05,0.04,0.807,0.152,0.9924
Ventura_Todd_20211230_39970_FULL,NEGATIVE,5.125999450683594e-05,0.082,0.8,0.118,0.9944
Ventura_Todd_20211230_39970_PrisonConditions_Stress,NEGATIVE,0.0001078844070435,0.057,0.846,0.097,0.9639
Wasco_20210221_492a_FULL_Stress_PrisonConditions,NEGATIVE,1.8119812011607728e-05,0.114,0.725,0.161,0.7142
WASCO_20210221_492b_FULL,POSITIVE,0.9832740426063538,0.035,0.811,0.155,0.9809
WASCO_20210221_492b_FULL_Stress,POSITIVE,0.9213348031044006,0.025,0.818,0.157,0.983
WASCO_20210221_492b_Stress,POSITIVE,0.9970077872276306,0.044,0.803,0.153,0.9785
Wasco_20210222_455_FULL_Family_PrisonConditions_Stress,NEGATIVE,0.004080057144165,0.095,0.746,0.159,0.9923
Wasco_20210222_494_FULL_Family_PrisonConditions,NEGATIVE,0.0002650618553161,0.059,0.828,0.113,0.9915
Wasco_20210225_471_Full (1),NEGATIVE,0.3183355331420898,0.074,0.743,0.183,0.9878
Wasco_20210225_471_Full_Stress,NEGATIVE,0.2388263940811157,0.074,0.743,0.183,0.9878
Wasco_20210226_477_Full_Stress,POSITIVE,0.8766276836395264,0.097,0.765,0.138,0.9864
Wasco_20210301_507_Family (1),NEGATIVE,4.315376281738281e-05,0.109,0.834,0.056,-0.8765
Wasco_20210301_507_Family,NEGATIVE,4.315376281738281e-05,0.109,0.834,0.056,-0.8765
Wasco_20210301_507_FULL (1),NEGATIVE,0.0459951162338255,0.076,0.821,0.102,0.9331
Wasco_20210301_507_FULL,NEGATIVE,0.0459951162338255,0.076,0.821,0.102,0.9331
Wasco_20210301_507_PrisonConditions_Stress (1),NEGATIVE,0.000865399837494,0.087,0.864,0.049,-0.9091
Wasco_20210301_507_PrisonConditions_Stress,NEGATIVE,0.000865399837494,0.087,0.864,0.049,-0.9091
Wasco_20210301_508_FULL_Stress_Family (1),NEGATIVE,6.16312026977539e-05,0.043,0.813,0.144,0.9839
